nivel_territorial_codigo;nivel_territorial_nome;territorio_codigo;territorio_nome;ano_codigo;ano_nome;variavel_codigo;variavel_nome;unidade;valor
N6;Município;2307007;Jaguaruana - CE;2008;2008;37;Produto Interno Bruto a preços correntes;Mil Reais;206409
N6;Município;2307007;Jaguaruana - CE;2009;2009;37;Produto Interno Bruto a preços correntes;Mil Reais;234624
N6;Município;2307007;Jaguaruana - CE;2010;2010;37;Produto Interno Bruto a preços correntes;Mil Reais;230189
N6;Município;2307007;Jaguaruana - CE;2011;2011;37;Produto Interno Bruto a preços correntes;Mil Reais;263215
N6;Município;2307007;Jaguaruana - CE;2012;2012;37;Produto Interno Bruto a preços correntes;Mil Reais;261369
N6;Município;2307007;Jaguaruana - CE;2013;2013;37;Produto Interno Bruto a preços correntes;Mil Reais;292202
N6;Município;2307007;Jaguaruana - CE;2014;2014;37;Produto Interno Bruto a preços correntes;Mil Reais;354774
N6;Município;2307007;Jaguaruana - CE;2015;2015;37;Produto Interno Bruto a preços correntes;Mil Reais;396821
N6;Município;2307007;Jaguaruana - CE;2016;2016;37;Produto Interno Bruto a preços correntes;Mil Reais;364368
N6;Município;2307007;Jaguaruana - CE;2017;2017;37;Produto Interno Bruto a preços correntes;Mil Reais;404008
N6;Município;2307007;Jaguaruana - CE;2018;2018;37;Produto Interno Bruto a preços correntes;Mil Reais;404200
N6;Município;2307007;Jaguaruana - CE;2019;2019;37;Produto Interno Bruto a preços correntes;Mil Reais;477737
N6;Município;2307007;Jaguaruana - CE;2020;2020;37;Produto Interno Bruto a preços correntes;Mil Reais;481688
N6;Município;2307007;Jaguaruana - CE;2021;2021;37;Produto Interno Bruto a preços correntes;Mil Reais;566961
N6;Município;2307007;Jaguaruana - CE;2022;2022;37;Produto Interno Bruto a preços correntes;Mil Reais;598757
N6;Município;2307007;Jaguaruana - CE;2023;2023;37;Produto Interno Bruto a preços correntes;Mil Reais;665090
N6;Município;2307106;Jardim - CE;2003;2003;37;Produto Interno Bruto a preços correntes;Mil Reais;49140
N6;Município;2307106;Jardim - CE;2004;2004;37;Produto Interno Bruto a preços correntes;Mil Reais;50487
N6;Município;2307106;Jardim - CE;2005;2005;37;Produto Interno Bruto a preços correntes;Mil Reais;58767
N6;Município;2307106;Jardim - CE;2006;2006;37;Produto Interno Bruto a preços correntes;Mil Reais;72907
N6;Município;2307106;Jardim - CE;2007;2007;37;Produto Interno Bruto a preços correntes;Mil Reais;75527
N6;Município;2307106;Jardim - CE;2008;2008;37;Produto Interno Bruto a preços correntes;Mil Reais;93463
N6;Município;2307106;Jardim - CE;2009;2009;37;Produto Interno Bruto a preços correntes;Mil Reais;96525
N6;Município;2307106;Jardim - CE;2010;2010;37;Produto Interno Bruto a preços correntes;Mil Reais;107867
N6;Município;2307106;Jardim - CE;2011;2011;37;Produto Interno Bruto a preços correntes;Mil Reais;119976
N6;Município;2307106;Jardim - CE;2012;2012;37;Produto Interno Bruto a preços correntes;Mil Reais;123441
N6;Município;2307106;Jardim - CE;2013;2013;37;Produto Interno Bruto a preços correntes;Mil Reais;146767
N6;Município;2307106;Jardim - CE;2014;2014;37;Produto Interno Bruto a preços correntes;Mil Reais;178308
N6;Município;2307106;Jardim - CE;2015;2015;37;Produto Interno Bruto a preços correntes;Mil Reais;174486
N6;Município;2307106;Jardim - CE;2016;2016;37;Produto Interno Bruto a preços correntes;Mil Reais;177567
N6;Município;2307106;Jardim - CE;2017;2017;37;Produto Interno Bruto a preços correntes;Mil Reais;194304
N6;Município;2307106;Jardim - CE;2018;2018;37;Produto Interno Bruto a preços correntes;Mil Reais;210872
N6;Município;2307106;Jardim - CE;2019;2019;37;Produto Interno Bruto a preços correntes;Mil Reais;230862
N6;Município;2307106;Jardim - CE;2020;2020;37;Produto Interno Bruto a preços correntes;Mil Reais;260704
N6;Município;2307106;Jardim - CE;2021;2021;37;Produto Interno Bruto a preços correntes;Mil Reais;294154
N6;Município;2307106;Jardim - CE;2022;2022;37;Produto Interno Bruto a preços correntes;Mil Reais;310208
N6;Município;2307106;Jardim - CE;2023;2023;37;Produto Interno Bruto a preços correntes;Mil Reais;369628
N6;Município;2307205;Jati - CE;2003;2003;37;Produto Interno Bruto a preços correntes;Mil Reais;14826
N6;Município;2307205;Jati - CE;2004;2004;37;Produto Interno Bruto a preços correntes;Mil Reais;13718
N6;Município;2307205;Jati - CE;2005;2005;37;Produto Interno Bruto a preços correntes;Mil Reais;16539
N6;Município;2307205;Jati - CE;2006;2006;37;Produto Interno Bruto a preços correntes;Mil Reais;21053
N6;Município;2307205;Jati - CE;2007;2007;37;Produto Interno Bruto a preços correntes;Mil Reais;20458
N6;Município;2307205;Jati - CE;2008;2008;37;Produto Interno Bruto a preços correntes;Mil Reais;26971
N6;Município;2307205;Jati - CE;2009;2009;37;Produto Interno Bruto a preços correntes;Mil Reais;29357
N6;Município;2307205;Jati - CE;2010;2010;37;Produto Interno Bruto a preços correntes;Mil Reais;28975
N6;Município;2307205;Jati - CE;2011;2011;37;Produto Interno Bruto a preços correntes;Mil Reais;38678
N6;Município;2307205;Jati - CE;2012;2012;37;Produto Interno Bruto a preços correntes;Mil Reais;34018
N6;Município;2307205;Jati - CE;2013;2013;37;Produto Interno Bruto a preços correntes;Mil Reais;41041
N6;Município;2307205;Jati - CE;2014;2014;37;Produto Interno Bruto a preços correntes;Mil Reais;66419
N6;Município;2307205;Jati - CE;2015;2015;37;Produto Interno Bruto a preços correntes;Mil Reais;75985
N6;Município;2307205;Jati - CE;2016;2016;37;Produto Interno Bruto a preços correntes;Mil Reais;79408
N6;Município;2307205;Jati - CE;2017;2017;37;Produto Interno Bruto a preços correntes;Mil Reais;90501
N6;Município;2307205;Jati - CE;2018;2018;37;Produto Interno Bruto a preços correntes;Mil Reais;94140
N6;Município;2307205;Jati - CE;2019;2019;37;Produto Interno Bruto a preços correntes;Mil Reais;112635
N6;Município;2307205;Jati - CE;2020;2020;37;Produto Interno Bruto a preços correntes;Mil Reais;119490
N6;Município;2307205;Jati - CE;2021;2021;37;Produto Interno Bruto a preços correntes;Mil Reais;129729
N6;Município;2307205;Jati - CE;2022;2022;37;Produto Interno Bruto a preços correntes;Mil Reais;140334
N6;Município;2307205;Jati - CE;2023;2023;37;Produto Interno Bruto a preços correntes;Mil Reais;129952
N6;Município;2307254;Jijoca de Jericoacoara - CE;2003;2003;37;Produto Interno Bruto a preços correntes;Mil Reais;26760
N6;Município;2307254;Jijoca de Jericoacoara - CE;2004;2004;37;Produto Interno Bruto a preços correntes;Mil Reais;32565
N6;Município;2307254;Jijoca de Jericoacoara - CE;2005;2005;37;Produto Interno Bruto a preços correntes;Mil Reais;38866
N6;Município;2307254;Jijoca de Jericoacoara - CE;2006;2006;37;Produto Interno Bruto a preços correntes;Mil Reais;46439
N6;Município;2307254;Jijoca de Jericoacoara - CE;2007;2007;37;Produto Interno Bruto a preços correntes;Mil Reais;51895
N6;Município;2307254;Jijoca de Jericoacoara - CE;2008;2008;37;Produto Interno Bruto a preços correntes;Mil Reais;62698
N6;Município;2307254;Jijoca de Jericoacoara - CE;2009;2009;37;Produto Interno Bruto a preços correntes;Mil Reais;71878
N6;Município;2307254;Jijoca de Jericoacoara - CE;2010;2010;37;Produto Interno Bruto a preços correntes;Mil Reais;96137
N6;Município;2307254;Jijoca de Jericoacoara - CE;2011;2011;37;Produto Interno Bruto a preços correntes;Mil Reais;108570
N6;Município;2307254;Jijoca de Jericoacoara - CE;2012;2012;37;Produto Interno Bruto a preços correntes;Mil Reais;124122
N6;Município;2307254;Jijoca de Jericoacoara - CE;2013;2013;37;Produto Interno Bruto a preços correntes;Mil Reais;138753
N6;Município;2307254;Jijoca de Jericoacoara - CE;2014;2014;37;Produto Interno Bruto a preços correntes;Mil Reais;185465
N6;Município;2307254;Jijoca de Jericoacoara - CE;2015;2015;37;Produto Interno Bruto a preços correntes;Mil Reais;216640
N6;Município;2307254;Jijoca de Jericoacoara - CE;2016;2016;37;Produto Interno Bruto a preços correntes;Mil Reais;268007
N6;Município;2307254;Jijoca de Jericoacoara - CE;2017;2017;37;Produto Interno Bruto a preços correntes;Mil Reais;310187
N6;Município;2307254;Jijoca de Jericoacoara - CE;2018;2018;37;Produto Interno Bruto a preços correntes;Mil Reais;383001
N6;Município;2307254;Jijoca de Jericoacoara - CE;2019;2019;37;Produto Interno Bruto a preços correntes;Mil Reais;493501
N6;Município;2307254;Jijoca de Jericoacoara - CE;2020;2020;37;Produto Interno Bruto a preços correntes;Mil Reais;379029
N6;Município;2307254;Jijoca de Jericoacoara - CE;2021;2021;37;Produto Interno Bruto a preços correntes;Mil Reais;551638
N6;Município;2307254;Jijoca de Jericoacoara - CE;2022;2022;37;Produto Interno Bruto a preços correntes;Mil Reais;696532
N6;Município;2307254;Jijoca de Jericoacoara - CE;2023;2023;37;Produto Interno Bruto a preços correntes;Mil Reais;711193
N6;Município;2307304;Juazeiro do Norte - CE;2003;2003;37;Produto Interno Bruto a preços correntes;Mil Reais;720985
N6;Município;2307304;Juazeiro do Norte - CE;2004;2004;37;Produto Interno Bruto a preços correntes;Mil Reais;812130
N6;Município;2307304;Juazeiro do Norte - CE;2005;2005;37;Produto Interno Bruto a preços correntes;Mil Reais;907642
N6;Município;2307304;Juazeiro do Norte - CE;2006;2006;37;Produto Interno Bruto a preços correntes;Mil Reais;1116498
N6;Município;2307304;Juazeiro do Norte - CE;2007;2007;37;Produto Interno Bruto a preços correntes;Mil Reais;1246312
N6;Município;2307304;Juazeiro do Norte - CE;2008;2008;37;Produto Interno Bruto a preços correntes;Mil Reais;1423758
N6;Município;2307304;Juazeiro do Norte - CE;2009;2009;37;Produto Interno Bruto a preços correntes;Mil Reais;1649601
N6;Município;2307304;Juazeiro do Norte - CE;2010;2010;37;Produto Interno Bruto a preços correntes;Mil Reais;2151335
N6;Município;2307304;Juazeiro do Norte - CE;2011;2011;37;Produto Interno Bruto a preços correntes;Mil Reais;2475504
N6;Município;2307304;Juazeiro do Norte - CE;2012;2012;37;Produto Interno Bruto a preços correntes;Mil Reais;2829796
