territorio_codigo;territorio_nome_x;ano_codigo;qtd_produzida_total_t;area_plantada_total_ha;area_colhida_total_ha;taxa_frustracao_safra;efetivo_bovino_cab;efetivo_caprino_cab;efetivo_ovino_cab;efetivo_suino_cab;efetivo_galinaceo_cab;_m_pam_ppm;territorio_nome_y;pib_correntes_mil_r;vab_total_mil_r;vab_agro_mil_r;participacao_vab_agro_pct;_m_com_pib
2300705;Alto Santo - CE;2003;6004.0;8907.0;8907.0;0.0;15233.0;5705.0;11463.0;3134.0;10697.0;both;Alto Santo - CE;35944.0;34393.0;12906.0;37.52;both
2300705;Alto Santo - CE;2004;6709.0;8457.0;8457.0;0.0;15590.0;5836.0;11693.0;3168.0;10458.0;both;Alto Santo - CE;38299.0;36628.0;14119.0;38.55;both
2300705;Alto Santo - CE;2005;5050.0;7886.0;7831.0;0.006974384986051185;17269.0;5952.0;11926.0;3213.0;10672.0;both;Alto Santo - CE;40261.0;38226.0;13761.0;36.0;both
2300705;Alto Santo - CE;2006;7927.0;9055.0;9055.0;0.0;17442.0;6012.0;12105.0;3306.0;10913.0;both;Alto Santo - CE;45855.0;43793.0;16105.0;36.77;both
2300705;Alto Santo - CE;2007;5002.0;9034.0;9034.0;0.0;29188.0;9034.0;15171.0;6479.0;29746.0;both;Alto Santo - CE;55847.0;53862.0;20659.0;38.36;both
2300705;Alto Santo - CE;2008;5832.0;9007.0;8937.0;0.007771733096480493;29334.0;9395.0;15854.0;6512.0;29869.0;both;Alto Santo - CE;68922.0;66256.0;23630.0;35.67;both
2300705;Alto Santo - CE;2009;6040.0;9900.0;9900.0;0.0;29480.0;9583.0;13171.0;6564.0;30048.0;both;Alto Santo - CE;77369.0;74522.0;27287.0;36.62;both
2300705;Alto Santo - CE;2010;3165.0;7532.0;7532.0;0.0;29775.0;9631.0;13237.0;6487.0;29745.0;both;Alto Santo - CE;80559.0;75933.0;23321.0;30.71;both
2300705;Alto Santo - CE;2011;3839.0;8293.0;8293.0;0.0;29835.0;9650.0;13290.0;6389.0;29567.0;both;Alto Santo - CE;86327.0;82157.0;24722.0;30.09;both
2300705;Alto Santo - CE;2012;1426.0;6820.0;6820.0;0.0;28550.0;9661.0;13223.0;6300.0;28975.0;both;Alto Santo - CE;86036.0;81619.0;22554.0;27.63;both
2300705;Alto Santo - CE;2013;1016.0;6892.0;6724.0;0.024376088218224012;25551.0;9613.0;13157.0;6237.0;28395.0;both;Alto Santo - CE;105060.0;99736.0;27243.0;27.32;both
2300705;Alto Santo - CE;2014;1888.0;16916.0;16916.0;0.0;26100.0;6030.0;24432.0;6677.0;32649.0;both;Alto Santo - CE;125514.0;119781.0;29528.0;24.65;both
2300705;Alto Santo - CE;2015;1005.0;15951.0;1316.0;0.9174973355902452;25306.0;9245.0;24020.0;6501.0;31996.0;both;Alto Santo - CE;129449.0;123316.0;33261.0;26.97;both
2300705;Alto Santo - CE;2016;1090.0;12408.0;12408.0;0.0;24500.0;10600.0;24200.0;6720.0;32100.0;both;Alto Santo - CE;132993.0;126272.0;30557.0;24.2;both
2300705;Alto Santo - CE;2017;906.0;7015.0;7015.0;0.0;24010.0;11130.0;25068.0;7019.0;32421.0;both;Alto Santo - CE;145319.0;137422.0;35348.0;25.72;both
2300705;Alto Santo - CE;2018;4766.0;7039.0;7039.0;0.0;26411.0;11464.0;25318.0;7700.0;33070.0;both;Alto Santo - CE;155351.0;148433.0;41507.0;27.96;both
2300705;Alto Santo - CE;2019;6493.0;8721.0;8721.0;0.0;26780.0;11693.0;25065.0;6930.0;28110.0;both;Alto Santo - CE;182898.0;172283.0;44183.0;25.65;both
2300705;Alto Santo - CE;2020;5839.0;7490.0;7490.0;0.0;28200.0;12161.0;26318.0;7900.0;30921.0;both;Alto Santo - CE;209108.0;199807.0;65240.0;32.65;both
2300705;Alto Santo - CE;2021;5947.0;7554.0;7554.0;0.0;28482.0;12404.0;26844.0;7979.0;31539.0;both;Alto Santo - CE;232268.0;221396.0;72845.0;32.9;both
2300705;Alto Santo - CE;2022;9155.0;7591.0;7591.0;0.0;28200.0;12280.0;27381.0;8138.0;32170.0;both;Alto Santo - CE;240389.0;;;;both
2300705;Alto Santo - CE;2023;5563.0;10624.0;10624.0;0.0;28482.0;10438.0;21905.0;7744.0;30561.0;both;Alto Santo - CE;273863.0;;;;both
2300705;Alto Santo - CE;2024;9406.0;10942.0;10942.0;0.0;29906.0;9394.0;20153.0;7434.0;30867.0;both;;;;;;left_only
2300754;Amontada - CE;2003;52678.0;25641.0;25641.0;0.0;10858.0;4650.0;9376.0;6504.0;61699.0;both;Amontada - CE;117176.0;114608.0;19395.0;16.92;both
2300754;Amontada - CE;2004;48384.0;25922.0;25922.0;0.0;9920.0;4743.0;9620.0;6178.0;60784.0;both;Amontada - CE;130447.0;127247.0;22192.0;17.44;both
2300754;Amontada - CE;2005;43931.0;26788.0;26788.0;0.0;10020.0;5000.0;10000.0;6266.0;61392.0;both;Amontada - CE;154484.0;150827.0;20541.0;13.62;both
2300754;Amontada - CE;2006;61152.0;26572.0;26572.0;0.0;10045.0;5075.0;10250.0;6363.0;61479.0;both;Amontada - CE;165374.0;161377.0;25080.0;15.54;both
2300754;Amontada - CE;2007;29949.0;26413.0;26413.0;0.0;10497.0;5278.0;10711.0;6010.0;60683.0;both;Amontada - CE;151945.0;147792.0;19638.0;13.29;both
2300754;Amontada - CE;2008;62438.0;26624.0;26624.0;0.0;10570.0;5532.0;11139.0;6150.0;61999.0;both;Amontada - CE;191631.0;185977.0;29681.0;15.96;both
2300754;Amontada - CE;2009;42864.0;27235.0;25065.0;0.0796768863594639;10654.0;5753.0;11530.0;6178.0;63382.0;both;Amontada - CE;203450.0;198040.0;27506.0;13.89;both
2300754;Amontada - CE;2010;29191.0;22714.0;22714.0;0.0;10680.0;6042.0;12106.0;6235.0;63702.0;both;Amontada - CE;240831.0;232912.0;24660.0;10.59;both
2300754;Amontada - CE;2011;64296.0;27098.0;27098.0;0.0;10705.0;6332.0;12650.0;6323.0;65296.0;both;Amontada - CE;298074.0;289604.0;39762.0;13.73;both
2300754;Amontada - CE;2012;40425.0;26468.0;26468.0;0.0;13750.0;7250.0;14120.0;6523.0;67120.0;both;Amontada - CE;288676.0;277069.0;41622.0;15.02;both
2300754;Amontada - CE;2013;20846.0;20814.0;20814.0;0.0;13705.0;7358.0;14475.0;6598.0;66374.0;both;Amontada - CE;285779.0;270279.0;39361.0;14.56;both
2300754;Amontada - CE;2014;17492.0;19624.0;19624.0;0.0;12249.0;7395.0;14547.0;6070.0;63055.0;both;Amontada - CE;366321.0;347126.0;37770.0;10.88;both
2300754;Amontada - CE;2015;17857.0;21216.0;21216.0;0.0;11637.0;7025.0;13820.0;4553.0;62425.0;both;Amontada - CE;318742.0;299939.0;33694.0;11.23;both
2300754;Amontada - CE;2016;15902.0;19705.0;19705.0;0.0;11786.0;7046.0;13822.0;4575.0;62432.0;both;Amontada - CE;421866.0;400368.0;30586.0;7.64;both
2300754;Amontada - CE;2017;27753.0;18278.0;18278.0;0.0;11712.0;7054.0;13840.0;4582.0;62512.0;both;Amontada - CE;431415.0;410627.0;48660.0;11.85;both
2300754;Amontada - CE;2018;38676.0;18881.0;18881.0;0.0;11126.0;5643.0;13148.0;5498.0;68763.0;both;Amontada - CE;439712.0;416015.0;47396.0;11.39;both
2300754;Amontada - CE;2019;35959.0;18441.0;18441.0;0.0;11070.0;5587.0;12753.0;5526.0;70138.0;both;Amontada - CE;516670.0;486248.0;36080.0;7.42;both
2300754;Amontada - CE;2020;34870.0;18570.0;18570.0;0.0;10795.0;5560.0;12690.0;5554.0;70840.0;both;Amontada - CE;536471.0;506768.0;44274.0;8.74;both
2300754;Amontada - CE;2021;32954.0;19061.0;19061.0;0.0;10579.0;5282.0;12056.0;5276.0;71548.0;both;Amontada - CE;665472.0;626991.0;54293.0;8.66;both
2300754;Amontada - CE;2022;28569.0;19952.0;19952.0;0.0;9944.0;5176.0;11814.0;5197.0;70832.0;both;Amontada - CE;684586.0;;;;both
2300754;Amontada - CE;2023;42102.0;19881.0;19881.0;0.0;9994.0;5072.0;11577.0;5114.0;70124.0;both;Amontada - CE;808126.0;;;;both
2300754;Amontada - CE;2024;47711.0;20227.0;20227.0;0.0;10044.0;4996.0;11345.0;5063.0;69423.0;both;;;;;;left_only
2300804;Antonina do Norte - CE;2003;1549.0;2032.0;2032.0;0.0;3541.0;1025.0;2911.0;830.0;5410.0;both;Antonina do Norte - CE;13430.0;12686.0;1841.0;14.52;both
2300804;Antonina do Norte - CE;2004;802.0;2431.0;2431.0;0.0;3513.0;1101.0;3079.0;873.0;5716.0;both;Antonina do Norte - CE;14399.0;13487.0;1600.0;11.86;both
2300804;Antonina do Norte - CE;2005;713.0;1673.0;1673.0;0.0;3607.0;1167.0;3242.0;871.0;5778.0;both;Antonina do Norte - CE;16694.0;15746.0;1825.0;11.59;both
2300804;Antonina do Norte - CE;2006;2562.0;2704.0;2704.0;0.0;3659.0;1192.0;3353.0;883.0;5878.0;both;Antonina do Norte - CE;21001.0;19855.0;3211.0;16.17;both
2300804;Antonina do Norte - CE;2007;1090.0;3155.0;3155.0;0.0;3637.0;1262.0;3427.0;874.0;5718.0;both;Antonina do Norte - CE;20701.0;19589.0;2526.0;12.9;both
2300804;Antonina do Norte - CE;2008;2543.0;2744.0;2744.0;0.0;3649.0;1289.0;3606.0;925.0;5900.0;both;Antonina do Norte - CE;26524.0;25191.0;4068.0;16.15;both
2300804;Antonina do Norte - CE;2009;1054.0;2243.0;2243.0;0.0;3667.0;1377.0;3688.0;961.0;6106.0;both;Antonina do Norte - CE;26379.0;24993.0;2759.0;11.04;both
2300804;Antonina do Norte - CE;2010;308.0;1285.0;1285.0;0.0;3592.0;1385.0;3706.0;941.0;6141.0;both;Antonina do Norte - CE;28053.0;26527.0;1808.0;6.81;both
2300804;Antonina do Norte - CE;2011;1906.0;1425.0;1425.0;0.0;3647.0;1417.0;3785.0;982.0;6364.0;both;Antonina do Norte - CE;33422.0;31715.0;4567.0;14.4;both
2300804;Antonina do Norte - CE;2012;474.0;1230.0;1224.0;0.004878048780487809;4778.0;1536.0;3998.0;936.0;6179.0;both;Antonina do Norte - CE;36463.0;34517.0;4308.0;12.48;both
2300804;Antonina do Norte - CE;2013;295.0;774.0;774.0;0.0;4252.0;1766.0;4597.0;1029.0;6796.0;both;Antonina do Norte - CE;41968.0;39882.0;6135.0;15.38;both
2300804;Antonina do Norte - CE;2014;418.0;1241.0;1241.0;0.0;4281.0;1490.0;4928.0;842.0;6500.0;both;Antonina do Norte - CE;48522.0;46327.0;4388.0;9.47;both
2300804;Antonina do Norte - CE;2015;136.0;643.0;642.0;0.0015552099533436836;3919.0;1314.0;4610.0;599.0;7500.0;both;Antonina do Norte - CE;47877.0;45381.0;1986.0;4.38;both
2300804;Antonina do Norte - CE;2016;110.0;1301.0;1301.0;0.0;3558.0;1533.0;4730.0;393.0;4900.0;both;Antonina do Norte - CE;51626.0;48868.0;1795.0;3.67;both
2300804;Antonina do Norte - CE;2017;673.0;1440.0;1440.0;0.0;3459.0;1800.0;4780.0;443.0;6000.0;both;Antonina do Norte - CE;57873.0;54417.0;3170.0;5.83;both
2300804;Antonina do Norte - CE;2018;383.0;980.0;980.0;0.0;3558.0;1600.0;4800.0;400.0;7000.0;both;Antonina do Norte - CE;54721.0;52183.0;2321.0;4.45;both
2300804;Antonina do Norte - CE;2019;390.0;932.0;932.0;0.0;3730.0;1500.0;4320.0;330.0;7350.0;both;Antonina do Norte - CE;64406.0;60323.0;2385.0;3.95;both
2300804;Antonina do Norte - CE;2020;1192.0;942.0;942.0;0.0;3900.0;1600.0;5000.0;320.0;7200.0;both;Antonina do Norte - CE;68907.0;65155.0;4979.0;7.64;both
2300804;Antonina do Norte - CE;2021;836.0;1451.0;1451.0;0.0;3683.0;2069.0;5650.0;371.0;5040.0;both;Antonina do Norte - CE;78953.0;74388.0;5681.0;7.64;both
2300804;Antonina do Norte - CE;2022;673.0;1165.0;1165.0;0.0;3983.0;2172.0;5080.0;500.0;4535.0;both;Antonina do Norte - CE;89238.0;;;;both
2300804;Antonina do Norte - CE;2023;850.0;1160.0;1160.0;0.0;4489.0;2241.0;5232.0;550.0;4195.0;both;Antonina do Norte - CE;101191.0;;;;both
2300804;Antonina do Norte - CE;2024;670.0;1060.0;1060.0;0.0;4727.0;2128.0;4970.0;570.0;4824.0;both;;;;;;left_only
2300903;Apuiarés - CE;2003;1224.0;2395.0;2395.0;0.0;7357.0;3564.0;6139.0;3575.0;23687.0;both;Apuiarés - CE;19824.0;19108.0;2930.0;15.34;both
2300903;Apuiarés - CE;2004;618.0;1330.0;1330.0;0.0;7322.0;3742.0;6507.0;3642.0;24714.0;both;Apuiarés - CE;21485.0;20577.0;2691.0;13.08;both
2300903;Apuiarés - CE;2005;678.0;1550.0;1550.0;0.0;7395.0;3854.0;6702.0;3754.0;25375.0;both;Apuiarés - CE;26531.0;25423.0;3082.0;12.12;both
2300903;Apuiarés - CE;2006;1155.0;1340.0;1340.0;0.0;7425.0;3970.0;6970.0;3811.0;25783.0;both;Apuiarés - CE;30582.0;29276.0;3671.0;12.54;both
2300903;Apuiarés - CE;2007;646.0;1641.0;1641.0;0.0;7499.0;4128.0;7318.0;3952.0;26988.0;both;Apuiarés - CE;31683.0;30450.0;3157.0;10.37;both
2300903;Apuiarés - CE;2008;1310.0;1841.0;1841.0;0.0;7548.0;4293.0;7684.0;4065.0;28134.0;both;Apuiarés - CE;38962.0;37505.0;4234.0;11.29;both
2300903;Apuiarés - CE;2009;935.0;1801.0;1801.0;0.0;7623.0;4465.0;8068.0;4189.0;29169.0;both;Apuiarés - CE;42272.0;40748.0;4450.0;10.92;both
2300903;Apuiarés - CE;2010;637.0;2073.0;2073.0;0.0;6707.0;4666.0;8496.0;4298.0;30533.0;both;Apuiarés - CE;49057.0;46812.0;4050.0;8.65;both
2300903;Apuiarés - CE;2011;1933.0;2060.0;2060.0;0.0;6774.0;4806.0;8836.0;4381.0;31505.0;both;Apuiarés - CE;55136.0;52786.0;6379.0;12.09;both
2300903;Apuiarés - CE;2012;305.0;1271.0;1266.0;0.003933910306844979;6706.0;4950.0;9189.0;4406.0;32135.0;both;Apuiarés - CE;56220.0;53402.0;4717.0;8.83;both
2300903;Apuiarés - CE;2013;486.0;1042.0;1042.0;0.0;5560.0;5445.0;9648.0;4494.0;32778.0;both;Apuiarés - CE;66228.0;63289.0;5649.0;8.92;both
2300903;Apuiarés - CE;2014;730.0;1907.0;1907.0;0.0;5549.0;5553.0;9840.0;4179.0;34416.0;both;Apuiarés - CE;79514.0;76114.0;6426.0;8.44;both
2300903;Apuiarés - CE;2015;324.0;2656.0;2656.0;0.0;5350.0;6100.0;9764.0;4005.0;35793.0;both;Apuiarés - CE;86910.0;82654.0;4981.0;6.03;both
2300903;Apuiarés - CE;2016;172.0;1923.0;1923.0;0.0;4350.0;4880.0;7811.0;3924.0;30424.0;both;Apuiarés - CE;92827.0;88143.0;4146.0;4.7;both
2300903;Apuiarés - CE;2017;1983.0;3291.0;3291.0;0.0;4872.0;5124.0;8202.0;3846.0;30728.0;both;Apuiarés - CE;114655.0;108878.0;7049.0;6.47;both
2300903;Apuiarés - CE;2018;3181.0;4047.0;4047.0;0.0;4726.0;6700.0;10820.0;4615.0;31343.0;both;Apuiarés - CE;104223.0;99711.0;8578.0;8.6;both
2300903;Apuiarés - CE;2019;2759.0;4154.0;4154.0;0.0;4840.0;6550.0;10650.0;4430.0;32252.0;both;Apuiarés - CE;113872.0;107611.0;9327.0;8.67;both
2300903;Apuiarés - CE;2020;3232.0;4163.0;4163.0;0.0;4923.0;6618.0;10692.0;4534.0;33152.0;both;Apuiarés - CE;112397.0;107086.0;13233.0;12.36;both
2300903;Apuiarés - CE;2021;1695.0;4704.0;4704.0;0.0;4870.0;6680.0;10730.0;4450.0;33620.0;both;Apuiarés - CE;120978.0;114370.0;11491.0;10.05;both
2300903;Apuiarés - CE;2022;3156.0;5028.0;5028.0;0.0;4901.0;6748.0;10806.0;4402.0;34079.0;both;Apuiarés - CE;134458.0;;;;both
2300903;Apuiarés - CE;2023;3542.0;5826.0;5826.0;0.0;4912.0;6667.0;10714.0;4379.0;39800.0;both;Apuiarés - CE;166864.0;;;;both
2300903;Apuiarés - CE;2024;4308.0;5225.0;5225.0;0.0;4945.0;6520.0;10590.0;4339.0;42750.0;both;;;;;;left_only
2301000;Aquiraz - CE;2003;75282.0;4730.0;4730.0;0.0;12513.0;1260.0;4410.0;6194.0;1506308.0;both;Aquiraz - CE;272761.0;229877.0;27252.0;11.86;both
2301000;Aquiraz - CE;2004;75913.0;4146.0;4146.0;0.0;12550.0;1305.0;4604.0;6237.0;1532160.0;both;Aquiraz - CE;322330.0;279182.0;28439.0;10.19;both
2301000;Aquiraz - CE;2005;75977.0;4185.0;4185.0;0.0;12610.0;1350.0;4736.0;6278.0;1570805.0;both;Aquiraz - CE;344180.0;296991.0;31796.0;10.71;both
2301000;Aquiraz - CE;2006;82431.0;4350.0;4350.0;0.0;10580.0;1405.0;4801.0;6190.0;1759125.0;both;Aquiraz - CE;371462.0;319489.0;35148.0;11.0;both
2301000;Aquiraz - CE;2007;77187.0;4040.0;4040.0;0.0;10650.0;1430.0;4900.0;6241.0;1923322.0;both;Aquiraz - CE;408212.0;347097.0;38619.0;11.13;both
2301000;Aquiraz - CE;2008;78655.0;4100.0;4100.0;0.0;10665.0;1450.0;4960.0;6263.0;1856210.0;both;Aquiraz - CE;528899.0;453447.0;42120.0;9.29;both
2301000;Aquiraz - CE;2009;80960.0;4162.0;4162.0;0.0;10451.0;1505.0;4990.0;6295.0;1801557.0;both;Aquiraz - CE;615087.0;524976.0;43910.0;8.36;both
2301000;Aquiraz - CE;2010;82669.0;3302.0;3302.0;0.0;10615.0;1490.0;4895.0;6334.0;1990962.0;both;Aquiraz - CE;768348.0;640883.0;51691.0;8.07;both
2301000;Aquiraz - CE;2011;82905.0;3562.0;3562.0;0.0;10930.0;1498.0;4905.0;6361.0;1937364.0;both;Aquiraz - CE;877881.0;734499.0;59084.0;8.04;both
2301000;Aquiraz - CE;2012;86185.0;3427.0;3427.0;0.0;9290.0;1250.0;3984.0;6080.0;1779768.0;both;Aquiraz - CE;1087571.0;900008.0;56636.0;6.29;both
2301000;Aquiraz - CE;2013;48890.0;2430.0;2430.0;0.0;11397.0;658.0;4968.0;5897.0;2293617.0;both;Aquiraz - CE;1548885.0;1284922.0;84197.0;6.55;both
2301000;Aquiraz - CE;2014;51042.0;2869.0;2869.0;0.0;12991.0;655.0;5455.0;6469.0;2215368.0;both;Aquiraz - CE;1651351.0;1349243.0;87725.0;6.5;both
2301000;Aquiraz - CE;2015;49306.0;2584.0;2584.0;0.0;12520.0;750.0;6958.0;6473.0;2217702.0;both;Aquiraz - CE;1828068.0;1485985.0;91871.0;6.18;both
2301000;Aquiraz - CE;2016;36090.0;2230.0;2230.0;0.0;12165.0;693.0;5870.0;13344.0;1720993.0;both;Aquiraz - CE;2157485.0;1707590.0;82217.0;4.81;both
2301000;Aquiraz - CE;2017;46891.0;2222.0;2222.0;0.0;10399.0;772.0;6284.0;11600.0;1926233.0;both;Aquiraz - CE;2205947.0;1767855.0;84146.0;4.76;both
2301000;Aquiraz - CE;2018;9930.0;1478.0;1478.0;0.0;12050.0;1203.0;6738.0;12010.0;3305332.0;both;Aquiraz - CE;1932049.0;1596686.0;83063.0;5.2;both
2301000;Aquiraz - CE;2019;13015.0;1623.0;1623.0;0.0;12278.0;1251.0;6906.0;12250.0;2149804.0;both;Aquiraz - CE;2632144.0;2126974.0;80318.0;3.78;both
2301000;Aquiraz - CE;2020;20546.0;1746.0;1746.0;0.0;10146.0;1050.0;6409.0;15742.0;1739403.0;both;Aquiraz - CE;3375728.0;2432751.0;82760.0;3.4;both
2301000;Aquiraz - CE;2021;19107.0;1920.0;1920.0;0.0;9850.0;958.0;6281.0;18762.0;1412047.0;both;Aquiraz - CE;3854401.0;2851024.0;94738.0;3.32;both
2301000;Aquiraz - CE;2022;18230.0;2102.0;2102.0;0.0;8865.0;910.0;5966.0;18197.0;1503830.0;both;Aquiraz - CE;4429050.0;;;;both
2301000;Aquiraz - CE;2023;14105.0;2023.0;2023.0;0.0;8790.0;890.0;5900.0;17230.0;1415980.0;both;Aquiraz - CE;4851008.0;;;;both
2301000;Aquiraz - CE;2024;15636.0;2021.0;2011.0;0.004948045522018774;8983.0;756.0;6300.0;17830.0;1405670.0;both;;;;;;left_only
2301109;Aracati - CE;2003;23920.0;20251.0;20251.0;0.0;6412.0;3734.0;10211.0;2470.0;26878.0;both;Aracati - CE;257054.0;236388.0;32891.0;13.91;both
2301109;Aracati - CE;2004;28933.0;20961.0;20961.0;0.0;6579.0;4003.0;11099.0;2536.0;27715.0;both;Aracati - CE;314128.0;288131.0;35488.0;12.32;both
2301109;Aracati - CE;2005;28894.0;20801.0;20801.0;0.0;6879.0;4379.0;12275.0;2626.0;28911.0;both;Aracati - CE;328460.0;301960.0;35838.0;11.87;both
2301109;Aracati - CE;2006;38989.0;22171.0;22171.0;0.0;7078.0;4664.0;13195.0;2717.0;30100.0;both;Aracati - CE;356955.0;328800.0;40621.0;12.35;both
2301109;Aracati - CE;2007;39153.0;21688.0;21688.0;0.0;7290.0;4878.0;14053.0;2852.0;32508.0;both;Aracati - CE;366286.0;339853.0;43665.0;12.85;both
2301109;Aracati - CE;2008;47261.0;23101.0;23101.0;0.0;7509.0;5068.0;14545.0;2964.0;33425.0;both;Aracati - CE;433185.0;402181.0;54100.0;13.45;both
2301109;Aracati - CE;2009;40004.0;22735.0;22735.0;0.0;7705.0;5215.0;15013.0;3073.0;34519.0;both;Aracati - CE;472207.0;434466.0;54147.0;12.46;both
2301109;Aracati - CE;2010;46946.0;20859.0;20859.0;0.0;7928.0;5371.0;15508.0;3179.0;35600.0;both;Aracati - CE;577081.0;527487.0;52203.0;9.9;both
2301109;Aracati - CE;2011;56909.0;24365.0;24365.0;0.0;8174.0;5570.0;16113.0;3296.0;36808.0;both;Aracati - CE;709558.0;660117.0;66101.0;10.01;both
2301109;Aracati - CE;2012;64328.0;22376.0;22376.0;0.0;8403.0;5804.0;16806.0;3420.0;38029.0;both;Aracati - CE;871921.0;806789.0;82565.0;10.23;both
2301109;Aracati - CE;2013;60985.0;21180.0;21180.0;0.0;8151.0;6129.0;17848.0;3536.0;39626.0;both;Aracati - CE;990305.0;907584.0;99779.0;10.99;both
2301109;Aracati - CE;2014;53287.0;17235.0;17235.0;0.0;7056.0;6713.0;19497.0;3709.0;41845.0;both;Aracati - CE;1084381.0;992808.0;107234.0;10.8;both
2301109;Aracati - CE;2015;46364.0;21617.0;21617.0;0.0;6982.0;7026.0;20254.0;3786.0;43126.0;both;Aracati - CE;1162571.0;1056059.0;126953.0;12.02;both
2301109;Aracati - CE;2016;25989.0;20170.0;20170.0;0.0;6832.0;7384.0;20964.0;3931.0;44076.0;both;Aracati - CE;1217460.0;1109661.0;116906.0;10.54;both
2301109;Aracati - CE;2017;32330.0;13930.0;13930.0;0.0;6048.0;5239.0;14786.0;4036.0;45643.0;both;Aracati - CE;1275711.0;1169060.0;120354.0;10.29;both
2301109;Aracati - CE;2018;29960.0;12381.0;12381.0;0.0;6342.0;5423.0;14967.0;4122.0;44732.0;both;Aracati - CE;1137552.0;1043976.0;109146.0;10.45;both
2301109;Aracati - CE;2019;33183.0;12505.0;12505.0;0.0;6897.0;5879.0;14267.0;4198.0;46872.0;both;Aracati - CE;1406372.0;1273136.0;122321.0;9.61;both
2301109;Aracati - CE;2020;33946.0;12109.0;12109.0;0.0;6947.0;6023.0;14523.0;4247.0;48235.0;both;Aracati - CE;1479940.0;1358014.0;149452.0;11.01;both
2301109;Aracati - CE;2021;32369.0;12202.0;12202.0;0.0;7155.0;6517.0;15874.0;4425.0;51708.0;both;Aracati - CE;1706227.0;1556593.0;130621.0;8.39;both
2301109;Aracati - CE;2022;37742.0;12608.0;12608.0;0.0;7355.0;6738.0;16572.0;4765.0;53931.0;both;Aracati - CE;1791174.0;;;;both
2301109;Aracati - CE;2023;26983.0;12274.0;12274.0;0.0;6472.0;7234.0;17654.0;5674.0;58764.0;both;Aracati - CE;1966473.0;;;;both
2301109;Aracati - CE;2024;41254.0;13292.0;13292.0;0.0;6787.0;7793.0;19094.0;6754.0;62435.0;both;;;;;;left_only
2301208;Aracoiaba - CE;2003;8040.0;10834.0;10834.0;0.0;10408.0;827.0;2586.0;3039.0;35410.0;both;Aracoiaba - CE;47535.0;45550.0;7998.0;17.56;both
2301208;Aracoiaba - CE;2004;6940.0;9384.0;9384.0;0.0;10472.0;843.0;2605.0;3075.0;35795.0;both;Aracoiaba - CE;50677.0;48196.0;7178.0;14.89;both
2301208;Aracoiaba - CE;2005;6994.0;9408.0;9408.0;0.0;10589.0;846.0;2623.0;3103.0;35972.0;both;Aracoiaba - CE;56749.0;54174.0;7757.0;14.32;both
2301208;Aracoiaba - CE;2006;8344.0;9407.0;9407.0;0.0;10709.0;849.0;2642.0;3138.0;36329.0;both;Aracoiaba - CE;64130.0;60983.0;8417.0;13.8;both
2301208;Aracoiaba - CE;2007;5952.0;10100.0;10100.0;0.0;10834.0;855.0;2666.0;3180.0;36799.0;both;Aracoiaba - CE;67604.0;64495.0;8040.0;12.47;both
2301208;Aracoiaba - CE;2008;9385.0;10715.0;10715.0;0.0;10961.0;864.0;2697.0;3223.0;37280.0;both;Aracoiaba - CE;84135.0;80435.0;11220.0;13.95;both
2301208;Aracoiaba - CE;2009;6454.0;11201.0;11201.0;0.0;11092.0;879.0;2736.0;3271.0;37780.0;both;Aracoiaba - CE;93793.0;90057.0;14213.0;15.78;both
2301208;Aracoiaba - CE;2010;4407.0;9908.0;9908.0;0.0;11229.0;899.0;2784.0;3326.0;38294.0;both;Aracoiaba - CE;98749.0;94686.0;9758.0;10.31;both
2301208;Aracoiaba - CE;2011;9988.0;11566.0;11566.0;0.0;11370.0;922.0;2836.0;3389.0;38836.0;both;Aracoiaba - CE;118202.0;113861.0;20748.0;18.22;both
2301208;Aracoiaba - CE;2012;2766.0;8301.0;8301.0;0.0;11583.0;868.0;2696.0;3187.0;370121.0;both;Aracoiaba - CE;119216.0;113919.0;14798.0;12.99;both
2301208;Aracoiaba - CE;2013;4526.0;8296.0;8296.0;0.0;10808.0;894.0;2752.0;3250.0;402411.0;both;Aracoiaba - CE;138521.0;132748.0;16540.0;12.46;both
2301208;Aracoiaba - CE;2014;5601.0;11282.0;11282.0;0.0;10890.0;919.0;2820.0;3359.0;405211.0;both;Aracoiaba - CE;161504.0;155123.0;17008.0;10.96;both
2301208;Aracoiaba - CE;2015;2478.0;9041.0;9041.0;0.0;9090.0;929.0;2843.0;3468.0;408200.0;both;Aracoiaba - CE;175639.0;167504.0;15811.0;9.44;both
2301208;Aracoiaba - CE;2016;2060.0;9195.0;9195.0;0.0;8945.0;934.0;2850.0;3500.0;410300.0;both;Aracoiaba - CE;190898.0;182187.0;18011.0;9.89;both
2301208;Aracoiaba - CE;2017;5137.0;10520.0;10520.0;0.0;11185.0;2204.0;3684.0;2400.0;494290.0;both;Aracoiaba - CE;205049.0;194569.0;25653.0;13.18;both
2301208;Aracoiaba - CE;2018;8472.0;10557.0;10557.0;0.0;9855.0;2100.0;3825.0;2200.0;503120.0;both;Aracoiaba - CE;200079.0;191475.0;25244.0;13.18;both
2301208;Aracoiaba - CE;2019;8530.0;10614.0;10614.0;0.0;10052.0;2142.0;3863.0;2266.0;615000.0;both;Aracoiaba - CE;229871.0;217997.0;26681.0;12.24;both
