territorio_codigo,territorio_nome,ano_nome,pam_area_colhida_banana,pam_area_colhida_cana,pam_area_colhida_castanha_caju,pam_area_colhida_feijao,pam_area_colhida_mandioca,pam_area_colhida_melao,pam_area_colhida_milho,pam_area_plantada_banana,pam_area_plantada_cana,pam_area_plantada_castanha_caju,pam_area_plantada_feijao,pam_area_plantada_mandioca,pam_area_plantada_melao,pam_area_plantada_milho,pam_quantidade_banana,pam_quantidade_cana,pam_quantidade_castanha_caju,pam_quantidade_feijao,pam_quantidade_mandioca,pam_quantidade_melao,pam_quantidade_milho,pam_rendimento_banana,pam_rendimento_cana,pam_rendimento_castanha_caju,pam_rendimento_feijao,pam_rendimento_mandioca,pam_rendimento_melao,pam_rendimento_milho,pam_valor_banana,pam_valor_cana,pam_valor_castanha_caju,pam_valor_feijao,pam_valor_mandioca,pam_valor_melao,pam_valor_milho,ppm_efetivo_bovino,ppm_efetivo_caprino,ppm_efetivo_galinaceos,ppm_efetivo_ovino,ppm_efetivo_suino,pib_pct_agropecuario_vab,pib_pib,pib_vab_agropecuario,pib_vab_total
2311207,Potengi - CE,2024,3.0,0.0,10.0,900.0,9.0,0.0,2000.0,3.0,0.0,10.0,900.0,9.0,0.0,2000.0,18.0,0.0,4.0,164.0,63.0,0.0,1800.0,6000.0,0.0,400.0,182.0,7000.0,0.0,900.0,42.0,0.0,11.0,938.0,158.0,0.0,1731.0,13000.0,2043.0,55550.0,6618.0,2100.0,,,,
2311231,Potiretama - CE,2003,0.0,0.0,2685.0,3200.0,50.0,0.0,600.0,0.0,0.0,2685.0,3200.0,50.0,0.0,600.0,0.0,0.0,580.0,672.0,400.0,0.0,204.0,0.0,0.0,216.0,210.0,8000.0,0.0,340.0,0.0,0.0,599.0,472.0,43.0,0.0,92.0,8324.0,2187.0,14308.0,8754.0,2292.0,29.64,11645.0,3366.0,11357.0
2311231,Potiretama - CE,2004,0.0,0.0,2685.0,2140.0,46.0,0.0,580.0,0.0,0.0,2685.0,2140.0,46.0,0.0,580.0,0.0,0.0,929.0,514.0,403.0,0.0,210.0,0.0,0.0,345.0,240.0,8760.0,0.0,362.0,0.0,0.0,1334.0,573.0,54.0,0.0,91.0,8422.0,2220.0,14265.0,8885.0,2325.0,31.85,12303.0,3812.0,11968.0
2311231,Potiretama - CE,2005,0.0,0.0,2685.0,1067.0,50.0,0.0,345.0,0.0,0.0,2685.0,1461.0,50.0,0.0,414.0,0.0,0.0,188.0,255.0,401.0,0.0,125.0,0.0,0.0,70.0,238.0,8020.0,0.0,362.0,0.0,0.0,196.0,256.0,58.0,0.0,59.0,8640.0,2276.0,14456.0,9107.0,2359.0,25.61,13283.0,3280.0,12807.0
2311231,Potiretama - CE,2006,0.0,0.0,2705.0,2000.0,100.0,0.0,500.0,0.0,0.0,2705.0,2000.0,100.0,0.0,500.0,0.0,0.0,871.0,1200.0,800.0,0.0,600.0,0.0,0.0,321.0,600.0,8000.0,0.0,1200.0,0.0,0.0,784.0,785.0,120.0,0.0,180.0,8726.0,2322.0,14845.0,9380.0,2428.0,27.65,17091.0,4587.0,16590.0
2311231,Potiretama - CE,2007,0.0,0.0,2715.0,1950.0,70.0,0.0,483.0,0.0,0.0,2715.0,1950.0,70.0,0.0,483.0,0.0,0.0,183.0,351.0,560.0,0.0,116.0,0.0,0.0,67.0,180.0,8000.0,0.0,240.0,0.0,0.0,150.0,263.0,84.0,0.0,46.0,9811.0,2334.0,14919.0,9436.0,2530.0,25.39,16781.0,4144.0,16318.0
2311231,Potiretama - CE,2008,0.0,0.0,2750.0,2680.0,10.0,0.0,500.0,0.0,0.0,2750.0,2680.0,10.0,0.0,500.0,0.0,0.0,825.0,670.0,75.0,0.0,419.0,0.0,0.0,300.0,250.0,7500.0,0.0,838.0,0.0,0.0,743.0,864.0,12.0,0.0,218.0,9910.0,2380.0,15117.0,9672.0,2603.0,25.94,23070.0,5835.0,22499.0
2311231,Potiretama - CE,2009,0.0,0.0,2800.0,3670.0,40.0,0.0,850.0,0.0,0.0,2800.0,3670.0,40.0,0.0,850.0,0.0,0.0,840.0,734.0,300.0,0.0,340.0,0.0,0.0,300.0,200.0,7500.0,0.0,400.0,0.0,0.0,811.0,753.0,51.0,0.0,166.0,10010.0,2416.0,16277.0,9865.0,2654.0,26.54,23623.0,6140.0,23133.0
2311231,Potiretama - CE,2010,0.0,0.0,2840.0,1420.0,20.0,0.0,90.0,0.0,0.0,2840.0,1420.0,20.0,0.0,90.0,0.0,0.0,93.0,115.0,110.0,0.0,8.0,0.0,0.0,32.0,80.0,5500.0,0.0,88.0,0.0,0.0,165.0,247.0,22.0,0.0,4.0,10040.0,2440.0,16114.0,9964.0,2627.0,17.47,25750.0,4320.0,24727.0
2311231,Potiretama - CE,2011,0.0,0.0,2880.0,2760.0,19.0,0.0,200.0,0.0,0.0,2880.0,2760.0,19.0,0.0,200.0,0.0,0.0,795.0,1104.0,152.0,0.0,168.0,0.0,0.0,276.0,400.0,8000.0,0.0,840.0,0.0,0.0,1002.0,1932.0,40.0,0.0,82.0,10110.0,2425.0,16001.0,10044.0,2613.0,25.42,31225.0,7661.0,30138.0
2311231,Potiretama - CE,2012,0.0,0.0,2900.0,1104.0,16.0,0.0,0.0,0.0,0.0,2900.0,1104.0,16.0,0.0,122.0,0.0,0.0,96.0,53.0,64.0,0.0,0.0,0.0,0.0,33.0,48.0,4000.0,0.0,0.0,0.0,0.0,144.0,260.0,19.0,0.0,0.0,10113.0,2393.0,15701.0,9923.0,2579.0,16.31,28815.0,4524.0,27731.0
2311231,Potiretama - CE,2013,0.0,0.0,2915.0,1049.0,10.0,0.0,0.0,0.0,0.0,2915.0,1049.0,10.0,0.0,103.0,0.0,0.0,161.0,63.0,60.0,0.0,0.0,0.0,0.0,55.0,60.0,6000.0,0.0,0.0,0.0,0.0,242.0,130.0,19.0,0.0,0.0,8672.0,2369.0,15465.0,9804.0,2542.0,15.94,32100.0,4941.0,31001.0
2311231,Potiretama - CE,2014,0.0,0.0,2460.0,1080.0,0.0,0.0,0.0,0.0,0.0,2460.0,1080.0,0.0,0.0,360.0,0.0,0.0,252.0,257.0,0.0,0.0,0.0,0.0,0.0,102.0,238.0,0.0,0.0,0.0,0.0,0.0,504.0,438.0,0.0,0.0,0.0,9115.0,3319.0,19826.0,16536.0,4702.0,16.7,39980.0,6482.0,38817.0
2311231,Potiretama - CE,2015,0.0,0.0,2475.0,2880.0,0.0,0.0,0.0,0.0,0.0,2475.0,2880.0,0.0,0.0,225.0,0.0,0.0,25.0,167.0,0.0,0.0,0.0,0.0,0.0,10.0,58.0,0.0,0.0,0.0,0.0,0.0,73.0,342.0,0.0,0.0,0.0,8506.0,4037.0,20222.0,17866.0,4896.0,16.9,43412.0,7102.0,42023.0
2311231,Potiretama - CE,2016,0.0,0.0,2400.0,2720.0,0.0,0.0,0.0,0.0,0.0,2475.0,2720.0,0.0,0.0,255.0,0.0,0.0,22.0,326.0,0.0,0.0,0.0,0.0,0.0,9.0,120.0,0.0,0.0,0.0,0.0,0.0,65.0,1454.0,0.0,0.0,0.0,8526.0,3956.0,13144.0,17330.0,3427.0,20.02,49556.0,9576.0,47834.0
2311231,Potiretama - CE,2017,0.0,0.0,1395.0,3030.0,0.0,0.0,320.0,0.0,0.0,1395.0,3030.0,0.0,0.0,320.0,0.0,0.0,155.0,506.0,0.0,0.0,130.0,0.0,0.0,111.0,167.0,0.0,0.0,406.0,0.0,0.0,566.0,1424.0,0.0,0.0,72.0,10100.0,4035.0,13538.0,17676.0,5500.0,21.21,53937.0,10946.0,51599.0
2311231,Potiretama - CE,2018,0.0,0.0,1045.0,3040.0,0.0,0.0,337.0,0.0,0.0,1045.0,3040.0,0.0,0.0,337.0,0.0,0.0,323.0,1368.0,0.0,0.0,243.0,0.0,0.0,309.0,450.0,0.0,0.0,721.0,0.0,0.0,896.0,2114.0,0.0,0.0,176.0,10605.0,4116.0,14215.0,18700.0,5610.0,23.23,57477.0,12843.0,55289.0
2311231,Potiretama - CE,2019,0.0,0.0,1290.0,3000.0,0.0,0.0,315.0,0.0,0.0,1290.0,3000.0,0.0,0.0,315.0,0.0,0.0,563.0,882.0,0.0,0.0,170.0,0.0,0.0,436.0,294.0,0.0,0.0,540.0,0.0,0.0,1658.0,2340.0,0.0,0.0,138.0,10817.0,4198.0,14357.0,18887.0,5778.0,22.1,64353.0,13652.0,61762.0
2311231,Potiretama - CE,2020,0.0,0.0,1745.0,2980.0,0.0,0.0,320.0,0.0,0.0,1745.0,2980.0,0.0,0.0,320.0,0.0,0.0,683.0,1788.0,0.0,0.0,384.0,0.0,0.0,391.0,600.0,0.0,0.0,1200.0,0.0,0.0,2546.0,8806.0,0.0,0.0,399.0,11358.0,4619.0,14931.0,20965.0,6009.0,34.91,87046.0,29305.0,83955.0
2311231,Potiretama - CE,2021,0.0,0.0,1965.0,3000.0,8.0,0.0,315.0,0.0,0.0,1965.0,3000.0,8.0,0.0,315.0,0.0,0.0,913.0,1785.0,88.0,0.0,151.0,0.0,0.0,465.0,595.0,11000.0,0.0,479.0,0.0,0.0,4561.0,6884.0,135.0,0.0,217.0,11926.0,4804.0,15155.0,22013.0,6310.0,31.88,96816.0,29676.0,93089.0
2311231,Potiretama - CE,2022,0.0,0.0,2345.0,2200.0,26.0,0.0,250.0,0.0,0.0,2345.0,2200.0,26.0,0.0,250.0,0.0,0.0,1136.0,858.0,290.0,0.0,165.0,0.0,0.0,484.0,390.0,11154.0,0.0,660.0,0.0,0.0,4950.0,3117.0,263.0,0.0,251.0,12760.0,7170.0,18010.0,26550.0,6626.0,,92924.0,,
2311231,Potiretama - CE,2023,0.0,0.0,2315.0,2284.0,6.0,0.0,416.0,0.0,0.0,2315.0,2284.0,6.0,0.0,416.0,0.0,0.0,674.0,411.0,48.0,0.0,100.0,0.0,0.0,291.0,180.0,8000.0,0.0,240.0,0.0,0.0,2510.0,2847.0,87.0,0.0,103.0,12632.0,6094.0,23413.0,22567.0,6598.0,,104345.0,,
2311231,Potiretama - CE,2024,0.0,0.0,2355.0,1820.0,5.0,0.0,359.0,0.0,0.0,2355.0,1820.0,5.0,0.0,359.0,0.0,0.0,928.0,600.0,60.0,0.0,215.0,0.0,0.0,394.0,330.0,12000.0,0.0,599.0,0.0,0.0,4449.0,3668.0,121.0,0.0,267.0,13643.0,5485.0,21072.0,20310.0,6565.0,,,,
2311264,Quiterianópolis - CE,2003,10.0,12.0,45.0,3800.0,70.0,0.0,8210.0,10.0,12.0,45.0,3800.0,70.0,0.0,8210.0,80.0,480.0,10.0,802.0,840.0,0.0,9803.0,8000.0,40000.0,222.0,211.0,12000.0,0.0,1194.0,24.0,24.0,10.0,842.0,126.0,0.0,3431.0,14067.0,4126.0,58018.0,19767.0,13002.0,32.55,34581.0,10465.0,32152.0
2311264,Quiterianópolis - CE,2004,10.0,12.0,45.0,3620.0,50.0,0.0,8300.0,10.0,12.0,45.0,3620.0,50.0,0.0,8300.0,85.0,456.0,11.0,396.0,625.0,0.0,3707.0,8500.0,38000.0,244.0,109.0,12500.0,0.0,446.0,34.0,23.0,11.0,436.0,97.0,0.0,1409.0,13827.0,4200.0,56856.0,20201.0,12793.0,23.5,35892.0,7700.0,32768.0
2311264,Quiterianópolis - CE,2005,10.0,12.0,45.0,3903.0,100.0,0.0,7430.0,10.0,12.0,45.0,3903.0,100.0,0.0,7430.0,83.0,492.0,12.0,1444.0,1150.0,0.0,6196.0,8300.0,41000.0,266.0,369.0,11500.0,0.0,833.0,33.0,30.0,13.0,1854.0,184.0,0.0,2816.0,13578.0,4284.0,56002.0,20605.0,12574.0,29.44,45301.0,12098.0,41086.0
2311264,Quiterianópolis - CE,2006,10.0,12.0,45.0,4080.0,60.0,0.0,7250.0,10.0,12.0,45.0,4080.0,60.0,0.0,7250.0,85.0,480.0,13.0,1962.0,720.0,0.0,9816.0,8500.0,40000.0,288.0,480.0,12000.0,0.0,1353.0,34.0,29.0,14.0,1220.0,115.0,0.0,3457.0,13781.0,4369.0,56986.0,21223.0,12752.0,27.19,48925.0,12178.0,44781.0
2311264,Quiterianópolis - CE,2007,10.0,12.0,45.0,4995.0,90.0,0.0,7390.0,10.0,12.0,45.0,4995.0,90.0,0.0,7390.0,86.0,216.0,4.0,759.0,360.0,0.0,2409.0,8600.0,18000.0,88.0,151.0,4000.0,0.0,325.0,34.0,13.0,3.0,1139.0,59.0,0.0,860.0,14194.0,4430.0,58014.0,21585.0,13006.0,19.95,47660.0,8849.0,44368.0
2311264,Quiterianópolis - CE,2008,10.0,12.0,45.0,5100.0,70.0,0.0,7410.0,10.0,12.0,45.0,5100.0,70.0,0.0,7410.0,85.0,420.0,14.0,2086.0,910.0,0.0,8907.0,8500.0,35000.0,311.0,409.0,13000.0,0.0,1202.0,38.0,21.0,13.0,3025.0,155.0,0.0,4574.0,14380.0,4450.0,58700.0,21714.0,13154.0,28.34,60804.0,16629.0,58679.0
2311264,Quiterianópolis - CE,2009,10.0,12.0,45.0,5045.0,50.0,0.0,7920.0,10.0,12.0,45.0,5045.0,50.0,0.0,7920.0,82.0,434.0,13.0,706.0,275.0,0.0,6463.0,8200.0,36166.0,288.0,139.0,5500.0,0.0,816.0,37.0,22.0,12.0,777.0,47.0,0.0,2585.0,14595.0,4494.0,59725.0,21974.0,13284.0,19.0,61927.0,11423.0,60111.0
2311264,Quiterianópolis - CE,2010,10.0,12.0,35.0,4600.0,60.0,0.0,6945.0,10.0,12.0,45.0,4600.0,60.0,0.0,6945.0,41.0,126.0,2.0,207.0,180.0,0.0,688.0,4100.0,10500.0,57.0,45.0,3000.0,0.0,99.0,20.0,7.0,2.0,579.0,36.0,0.0,323.0,14450.0,4426.0,59126.0,21644.0,13151.0,11.17,71527.0,7566.0,67736.0
2311264,Quiterianópolis - CE,2011,10.0,12.0,45.0,5470.0,40.0,0.0,8490.0,10.0,12.0,45.0,5470.0,40.0,0.0,8490.0,84.0,456.0,17.0,1630.0,380.0,0.0,5247.0,8400.0,38000.0,378.0,298.0,9500.0,0.0,618.0,45.0,27.0,25.0,2875.0,87.0,0.0,3067.0,14880.0,4492.0,59717.0,21860.0,13347.0,16.15,101908.0,15751.0,97545.0
2311264,Quiterianópolis - CE,2012,10.0,12.0,0.0,3902.0,90.0,0.0,5971.0,10.0,12.0,45.0,3902.0,90.0,0.0,5971.0,34.0,240.0,0.0,66.0,90.0,0.0,185.0,3400.0,20000.0,0.0,17.0,1000.0,0.0,31.0,18.0,14.0,0.0,312.0,26.0,0.0,126.0,16400.0,4447.0,58521.0,21532.0,13211.0,8.64,102209.0,8238.0,95319.0
2311264,Quiterianópolis - CE,2013,10.0,12.0,45.0,2288.0,110.0,0.0,4390.0,10.0,12.0,45.0,2288.0,110.0,0.0,4390.0,43.0,204.0,2.0,71.0,209.0,0.0,382.0,4300.0,17000.0,44.0,31.0,1900.0,0.0,87.0,23.0,15.0,3.0,160.0,66.0,0.0,286.0,15750.0,4335.0,57120.0,21101.0,13010.0,9.68,101601.0,9379.0,96880.0
2311264,Quiterianópolis - CE,2014,10.0,12.0,20.0,2500.0,20.0,0.0,4813.0,10.0,12.0,22.0,2500.0,20.0,0.0,4813.0,40.0,240.0,3.0,425.0,70.0,0.0,1925.0,4000.0,20000.0,150.0,170.0,3500.0,0.0,400.0,26.0,24.0,5.0,850.0,28.0,0.0,1196.0,15300.0,4313.0,56548.0,20990.0,12879.0,11.83,139967.0,15954.0,134903.0
2311264,Quiterianópolis - CE,2015,10.0,12.0,20.0,3125.0,40.0,0.0,4900.0,10.0,12.0,22.0,3125.0,40.0,0.0,4900.0,38.0,228.0,2.0,400.0,120.0,0.0,1103.0,3800.0,19000.0,100.0,128.0,3000.0,0.0,225.0,24.0,27.0,4.0,800.0,48.0,0.0,684.0,15223.0,4399.0,57113.0,20780.0,12724.0,11.38,127407.0,13845.0,121661.0
2311264,Quiterianópolis - CE,2016,10.0,6.0,0.0,3000.0,30.0,0.0,6500.0,10.0,6.0,12.0,3000.0,30.0,0.0,6500.0,37.0,102.0,0.0,540.0,114.0,0.0,3458.0,3700.0,17000.0,0.0,180.0,3800.0,0.0,532.0,30.0,14.0,0.0,2344.0,50.0,0.0,3389.0,15132.0,4509.0,57570.0,21092.0,12915.0,17.16,141227.0,23304.0,135800.0
2311264,Quiterianópolis - CE,2017,10.0,6.0,0.0,3300.0,50.0,0.0,6700.0,10.0,6.0,10.0,3300.0,50.0,0.0,6700.0,36.0,99.0,0.0,716.0,100.0,0.0,3451.0,3600.0,16500.0,0.0,217.0,2000.0,0.0,515.0,67.0,19.0,0.0,1432.0,50.0,0.0,2191.0,14754.0,4581.0,58721.0,21620.0,13082.0,12.33,166934.0,19751.0,160219.0
2311264,Quiterianópolis - CE,2018,12.0,3.0,0.0,3200.0,40.0,0.0,6750.0,12.0,3.0,0.0,3200.0,40.0,0.0,6750.0,66.0,60.0,0.0,899.0,232.0,0.0,3975.0,5500.0,20000.0,0.0,281.0,5800.0,0.0,589.0,132.0,12.0,0.0,1375.0,118.0,0.0,3299.0,15050.0,4631.0,59183.0,22052.0,13160.0,14.43,151808.0,20980.0,145438.0
2311264,Quiterianópolis - CE,2019,12.0,3.0,0.0,3000.0,45.0,0.0,6200.0,12.0,3.0,0.0,3000.0,45.0,0.0,6200.0,51.0,57.0,0.0,834.0,450.0,0.0,4994.0,4250.0,19000.0,0.0,278.0,10000.0,0.0,805.0,109.0,13.0,0.0,1668.0,232.0,0.0,3730.0,15300.0,4780.0,59540.0,22700.0,13230.0,13.1,162593.0,20236.0,154496.0
2311264,Quiterianópolis - CE,2020,12.0,3.0,0.0,3150.0,25.0,0.0,6400.0,12.0,3.0,0.0,3150.0,25.0,0.0,6400.0,66.0,99.0,0.0,583.0,315.0,0.0,3251.0,5500.0,33000.0,0.0,185.0,12600.0,0.0,508.0,165.0,20.0,0.0,1580.0,82.0,0.0,2478.0,15600.0,4885.0,60016.0,23154.0,13310.0,14.19,171901.0,23200.0,163497.0
2311264,Quiterianópolis - CE,2021,12.0,3.0,0.0,3180.0,30.0,0.0,6500.0,12.0,3.0,0.0,3180.0,30.0,0.0,6500.0,48.0,75.0,0.0,439.0,210.0,0.0,3003.0,4000.0,25000.0,0.0,138.0,7000.0,0.0,462.0,104.0,15.0,0.0,2237.0,53.0,0.0,4008.0,15290.0,4640.0,51010.0,22807.0,12112.0,15.87,184720.0,27760.0,174972.0
2311264,Quiterianópolis - CE,2022,10.0,3.0,0.0,3000.0,25.0,0.0,10000.0,10.0,3.0,0.0,3000.0,25.0,0.0,10000.0,46.0,95.0,0.0,411.0,220.0,0.0,7200.0,4600.0,31667.0,0.0,137.0,8800.0,0.0,720.0,107.0,26.0,0.0,1371.0,69.0,0.0,8676.0,16000.0,4410.0,58660.0,23263.0,12717.0,,211391.0,,
2311264,Quiterianópolis - CE,2023,9.0,3.0,0.0,2030.0,10.0,0.0,7500.0,9.0,3.0,0.0,2030.0,10.0,0.0,7500.0,50.0,68.0,0.0,120.0,140.0,0.0,3188.0,5556.0,22667.0,0.0,59.0,14000.0,0.0,425.0,125.0,18.0,0.0,788.0,59.0,0.0,3076.0,16350.0,4210.0,55727.0,22170.0,12000.0,,249898.0,,
2311264,Quiterianópolis - CE,2024,6.0,4.0,0.0,3300.0,15.0,0.0,7800.0,6.0,4.0,0.0,3300.0,15.0,0.0,7800.0,27.0,88.0,0.0,483.0,180.0,0.0,7332.0,4500.0,22000.0,0.0,146.0,12000.0,0.0,940.0,78.0,26.0,0.0,2628.0,91.0,0.0,8409.0,19620.0,4300.0,66872.0,25938.0,15000.0,,,,
2311306,Quixadá - CE,2003,15.0,0.0,1250.0,6800.0,50.0,0.0,8200.0,15.0,0.0,1250.0,6800.0,50.0,0.0,8200.0,106.0,0.0,501.0,4333.0,600.0,0.0,15600.0,7066.0,0.0,400.0,637.0,12000.0,0.0,1902.0,30.0,0.0,501.0,4333.0,66.0,0.0,6240.0,44250.0,7200.0,2532155.0,31500.0,4630.0,20.26,211174.0,39706.0,195977.0
2311306,Quixadá - CE,2004,15.0,0.0,1250.0,6830.0,50.0,0.0,8150.0,15.0,0.0,1250.0,6830.0,50.0,0.0,8150.0,108.0,0.0,505.0,1788.0,605.0,0.0,5392.0,7200.0,0.0,404.0,261.0,12100.0,0.0,661.0,30.0,0.0,566.0,2146.0,85.0,0.0,2157.0,47700.0,7900.0,2608729.0,34100.0,4760.0,16.45,237367.0,36023.0,219019.0
2311306,Quixadá - CE,2005,15.0,0.0,1250.0,6800.0,60.0,0.0,5400.0,15.0,0.0,1250.0,6800.0,60.0,0.0,5400.0,110.0,0.0,521.0,4333.0,720.0,0.0,4320.0,7333.0,0.0,416.0,637.0,12000.0,0.0,800.0,31.0,0.0,521.0,5221.0,104.0,0.0,1728.0,50560.0,8400.0,2648500.0,35800.0,4880.0,17.61,271909.0,44541.0,252887.0
2311306,Quixadá - CE,2006,12.0,0.0,1250.0,6850.0,80.0,0.0,7500.0,12.0,0.0,1250.0,6850.0,80.0,0.0,7500.0,84.0,0.0,525.0,3440.0,800.0,0.0,8250.0,7000.0,0.0,420.0,502.0,10000.0,0.0,1100.0,24.0,0.0,488.0,3499.0,112.0,0.0,3300.0,51300.0,8510.0,2926934.0,36400.0,4770.0,18.33,279191.0,46983.0,256351.0
2311306,Quixadá - CE,2007,10.0,0.0,1240.0,4360.0,40.0,0.0,3850.0,10.0,0.0,1240.0,6910.0,40.0,0.0,8000.0,70.0,0.0,136.0,1320.0,200.0,0.0,2445.0,7000.0,0.0,109.0,302.0,5000.0,0.0,635.0,20.0,0.0,111.0,1873.0,28.0,0.0,978.0,52800.0,8800.0,2968350.0,37400.0,4848.0,14.86,304731.0,41629.0,280137.0
2311306,Quixadá - CE,2008,10.0,0.0,1240.0,5805.0,100.0,0.0,5540.0,10.0,0.0,1240.0,5805.0,100.0,0.0,5540.0,75.0,0.0,496.0,3592.0,1000.0,0.0,9972.0,7500.0,0.0,400.0,618.0,10000.0,0.0,1800.0,22.0,0.0,456.0,6008.0,150.0,0.0,5116.0,54460.0,9200.0,2856280.0,38800.0,4630.0,15.7,381749.0,55007.0,350433.0
2311306,Quixadá - CE,2009,7.0,0.0,1240.0,4500.0,180.0,0.0,4800.0,7.0,0.0,1240.0,6400.0,180.0,0.0,6000.0,49.0,0.0,622.0,1375.0,1350.0,0.0,2438.0,7000.0,0.0,501.0,305.0,7500.0,0.0,507.0,15.0,0.0,560.0,2063.0,203.0,0.0,1219.0,56920.0,9750.0,2717450.0,40600.0,4440.0,10.93,465456.0,46513.0,425660.0
2311306,Quixadá - CE,2010,6.0,0.0,1260.0,3060.0,180.0,0.0,3200.0,6.0,0.0,1260.0,3060.0,180.0,0.0,3200.0,42.0,0.0,90.0,636.0,662.0,0.0,1254.0,7000.0,0.0,71.0,207.0,3677.0,0.0,391.0,18.0,0.0,112.0,1320.0,145.0,0.0,633.0,58100.0,9950.0,2985210.0,41500.0,4250.0,9.16,576334.0,47896.0,522914.0
2311306,Quixadá - CE,2011,6.0,0.0,1245.0,5602.0,48.0,0.0,6020.0,6.0,0.0,1245.0,5602.0,48.0,0.0,6020.0,42.0,0.0,503.0,3672.0,360.0,0.0,10875.0,7000.0,0.0,404.0,655.0,7500.0,0.0,1806.0,19.0,0.0,553.0,7678.0,79.0,0.0,5274.0,60010.0,10300.0,3006079.0,43380.0,4205.0,12.37,625882.0,70502.0,569712.0
2311306,Quixadá - CE,2012,6.0,0.0,0.0,2848.0,0.0,0.0,3000.0,6.0,0.0,1245.0,2848.0,0.0,0.0,3000.0,30.0,0.0,0.0,129.0,0.0,0.0,252.0,5000.0,0.0,0.0,45.0,0.0,0.0,84.0,14.0,0.0,0.0,536.0,0.0,0.0,171.0,54300.0,9800.0,3102418.0,40100.0,4030.0,8.76,681760.0,53901.0,615230.0
2311306,Quixadá - CE,2013,5.0,0.0,1245.0,1580.0,0.0,0.0,1220.0,5.0,0.0,1245.0,1580.0,0.0,0.0,1220.0,25.0,0.0,438.0,492.0,0.0,0.0,549.0,5000.0,0.0,352.0,311.0,0.0,0.0,450.0,12.0,0.0,657.0,1462.0,0.0,0.0,412.0,43100.0,9408.0,3084243.0,36892.0,3860.0,9.3,733060.0,61784.0,663991.0
2311306,Quixadá - CE,2014,4.0,0.0,665.0,2194.0,6.0,0.0,2474.0,4.0,0.0,665.0,2194.0,6.0,0.0,2474.0,36.0,0.0,83.0,790.0,42.0,0.0,1196.0,9000.0,0.0,125.0,360.0,7000.0,0.0,483.0,17.0,0.0,129.0,1580.0,16.0,0.0,676.0,46550.0,9590.0,3085450.0,37100.0,4100.0,8.48,821399.0,63891.0,753433.0
2311306,Quixadá - CE,2015,2.0,0.0,687.0,2030.0,4.0,0.0,1800.0,2.0,0.0,687.0,2030.0,4.0,0.0,1800.0,14.0,0.0,80.0,330.0,20.0,0.0,428.0,7000.0,0.0,116.0,163.0,5000.0,0.0,238.0,14.0,0.0,219.0,930.0,7.0,0.0,257.0,42900.0,9390.0,2930000.0,35245.0,4000.0,7.52,894136.0,61593.0,819052.0
2311306,Quixadá - CE,2016,2.0,0.0,687.0,2800.0,40.0,0.0,3000.0,2.0,0.0,687.0,2800.0,40.0,0.0,3000.0,25.0,0.0,187.0,336.0,216.0,0.0,180.0,12500.0,0.0,272.0,120.0,5400.0,0.0,60.0,25.0,0.0,561.0,1075.0,230.0,0.0,162.0,43348.0,24796.0,3200000.0,44138.0,6604.0,8.67,971818.0,77409.0,893123.0
2311306,Quixadá - CE,2017,5.0,0.0,687.0,3000.0,15.0,0.0,3500.0,5.0,0.0,687.0,3000.0,15.0,0.0,3500.0,29.0,0.0,209.0,1800.0,60.0,0.0,3500.0,5800.0,0.0,304.0,600.0,4000.0,0.0,1000.0,61.0,0.0,617.0,4266.0,65.0,0.0,2170.0,35972.0,12037.0,2900000.0,33815.0,5663.0,8.49,937401.0,73354.0,864372.0
2311306,Quixadá - CE,2018,5.0,0.0,737.0,3610.0,13.0,0.0,4300.0,5.0,0.0,737.0,3610.0,13.0,0.0,4300.0,50.0,0.0,238.0,1772.0,75.0,0.0,3870.0,10000.0,0.0,323.0,491.0,5769.0,0.0,900.0,98.0,0.0,685.0,3548.0,101.0,0.0,2322.0,39502.0,13520.0,3100000.0,39520.0,5950.0,7.81,1043640.0,74931.0,959867.0
2311306,Quixadá - CE,2019,5.0,0.0,762.0,3650.0,15.0,0.0,4500.0,5.0,0.0,762.0,3650.0,15.0,0.0,4500.0,51.0,0.0,273.0,1752.0,150.0,0.0,4500.0,10200.0,0.0,358.0,480.0,10000.0,0.0,1000.0,106.0,0.0,710.0,4380.0,132.0,0.0,3150.0,40950.0,13980.0,3250000.0,40580.0,6100.0,9.05,1005884.0,84269.0,931212.0
2311306,Quixadá - CE,2020,5.0,0.0,787.0,3710.0,15.0,0.0,3700.0,5.0,0.0,787.0,3710.0,15.0,0.0,3700.0,58.0,0.0,262.0,1638.0,165.0,0.0,3182.0,11600.0,0.0,333.0,442.0,11000.0,0.0,860.0,140.0,0.0,655.0,3339.0,151.0,0.0,2275.0,41707.0,14500.0,3520350.0,42580.0,6350.0,9.09,1051941.0,88955.0,978152.0
2311306,Quixadá - CE,2021,5.0,0.0,812.0,3509.0,13.0,0.0,3900.0,5.0,0.0,812.0,3509.0,13.0,0.0,3900.0,49.0,0.0,200.0,883.0,108.0,0.0,1560.0,9800.0,0.0,246.0,252.0,8308.0,0.0,400.0,118.0,0.0,507.0,5030.0,86.0,0.0,2192.0,42512.0,14985.0,3652365.0,44952.0,6742.0,10.25,1109869.0,104794.0,1022198.0
