nivel_territorial_codigo;nivel_territorial_nome;territorio_codigo;territorio_nome;ano_codigo;ano_nome;variavel_codigo;variavel_nome;unidade;tipo_rebanho_codigo;tipo_rebanho_nome;valor
N6;Município;2308401;Missão Velha - CE;2016;2016;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;4066
N6;Município;2308401;Missão Velha - CE;2017;2017;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;3500
N6;Município;2308401;Missão Velha - CE;2018;2018;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;4025
N6;Município;2308401;Missão Velha - CE;2019;2019;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;4050
N6;Município;2308401;Missão Velha - CE;2020;2020;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;4078
N6;Município;2308401;Missão Velha - CE;2021;2021;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;4159
N6;Município;2308401;Missão Velha - CE;2022;2022;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;4200
N6;Município;2308401;Missão Velha - CE;2023;2023;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;4130
N6;Município;2308401;Missão Velha - CE;2024;2024;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;4220
N6;Município;2308500;Mombaça - CE;2003;2003;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;30028
N6;Município;2308500;Mombaça - CE;2004;2004;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;30050
N6;Município;2308500;Mombaça - CE;2005;2005;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;29750
N6;Município;2308500;Mombaça - CE;2006;2006;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;31237
N6;Município;2308500;Mombaça - CE;2007;2007;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;30925
N6;Município;2308500;Mombaça - CE;2008;2008;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;28903
N6;Município;2308500;Mombaça - CE;2009;2009;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;28614
N6;Município;2308500;Mombaça - CE;2010;2010;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;28328
N6;Município;2308500;Mombaça - CE;2011;2011;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;28300
N6;Município;2308500;Mombaça - CE;2012;2012;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;25760
N6;Município;2308500;Mombaça - CE;2013;2013;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;23187
N6;Município;2308500;Mombaça - CE;2014;2014;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;28830
N6;Município;2308500;Mombaça - CE;2015;2015;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;32960
N6;Município;2308500;Mombaça - CE;2016;2016;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;33368
N6;Município;2308500;Mombaça - CE;2017;2017;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;27599
N6;Município;2308500;Mombaça - CE;2018;2018;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;27650
N6;Município;2308500;Mombaça - CE;2019;2019;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;25000
N6;Município;2308500;Mombaça - CE;2020;2020;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;20000
N6;Município;2308500;Mombaça - CE;2021;2021;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;20400
N6;Município;2308500;Mombaça - CE;2022;2022;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;19380
N6;Município;2308500;Mombaça - CE;2023;2023;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;15000
N6;Município;2308500;Mombaça - CE;2024;2024;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;14295
N6;Município;2308609;Monsenhor Tabosa - CE;2003;2003;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;8635
N6;Município;2308609;Monsenhor Tabosa - CE;2004;2004;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;8781
N6;Município;2308609;Monsenhor Tabosa - CE;2005;2005;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;8956
N6;Município;2308609;Monsenhor Tabosa - CE;2006;2006;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;9117
N6;Município;2308609;Monsenhor Tabosa - CE;2007;2007;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;9299
N6;Município;2308609;Monsenhor Tabosa - CE;2008;2008;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;9397
N6;Município;2308609;Monsenhor Tabosa - CE;2009;2009;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;9519
N6;Município;2308609;Monsenhor Tabosa - CE;2010;2010;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;9328
N6;Município;2308609;Monsenhor Tabosa - CE;2011;2011;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;9467
N6;Município;2308609;Monsenhor Tabosa - CE;2012;2012;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;9324
N6;Município;2308609;Monsenhor Tabosa - CE;2013;2013;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;9044
N6;Município;2308609;Monsenhor Tabosa - CE;2014;2014;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;8998
N6;Município;2308609;Monsenhor Tabosa - CE;2015;2015;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;8944
N6;Município;2308609;Monsenhor Tabosa - CE;2016;2016;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;9033
N6;Município;2308609;Monsenhor Tabosa - CE;2017;2017;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;9285
N6;Município;2308609;Monsenhor Tabosa - CE;2018;2018;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;9554
N6;Município;2308609;Monsenhor Tabosa - CE;2019;2019;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;10000
N6;Município;2308609;Monsenhor Tabosa - CE;2020;2020;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;10450
N6;Município;2308609;Monsenhor Tabosa - CE;2021;2021;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;10972
N6;Município;2308609;Monsenhor Tabosa - CE;2022;2022;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;12070
N6;Município;2308609;Monsenhor Tabosa - CE;2023;2023;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;13156
N6;Município;2308609;Monsenhor Tabosa - CE;2024;2024;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;14208
N6;Município;2308708;Morada Nova - CE;2003;2003;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;44003
N6;Município;2308708;Morada Nova - CE;2004;2004;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;44663
N6;Município;2308708;Morada Nova - CE;2005;2005;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;46003
N6;Município;2308708;Morada Nova - CE;2006;2006;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;47153
N6;Município;2308708;Morada Nova - CE;2007;2007;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;47624
N6;Município;2308708;Morada Nova - CE;2008;2008;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;48815
N6;Município;2308708;Morada Nova - CE;2009;2009;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;49547
N6;Município;2308708;Morada Nova - CE;2010;2010;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;50042
N6;Município;2308708;Morada Nova - CE;2011;2011;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;50342
N6;Município;2308708;Morada Nova - CE;2012;2012;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;49688
N6;Município;2308708;Morada Nova - CE;2013;2013;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;49042
N6;Município;2308708;Morada Nova - CE;2014;2014;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;49105
N6;Município;2308708;Morada Nova - CE;2015;2015;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;50578
N6;Município;2308708;Morada Nova - CE;2016;2016;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;49566
N6;Município;2308708;Morada Nova - CE;2017;2017;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;59479
N6;Município;2308708;Morada Nova - CE;2018;2018;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;60668
N6;Município;2308708;Morada Nova - CE;2019;2019;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;61881
N6;Município;2308708;Morada Nova - CE;2020;2020;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;63737
N6;Município;2308708;Morada Nova - CE;2021;2021;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;70111
N6;Município;2308708;Morada Nova - CE;2022;2022;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;68709
N6;Município;2308708;Morada Nova - CE;2023;2023;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;80260
N6;Município;2308708;Morada Nova - CE;2024;2024;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;84273
N6;Município;2308807;Moraújo - CE;2003;2003;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;11546
N6;Município;2308807;Moraújo - CE;2004;2004;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;12160
N6;Município;2308807;Moraújo - CE;2005;2005;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;12600
N6;Município;2308807;Moraújo - CE;2006;2006;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;12820
N6;Município;2308807;Moraújo - CE;2007;2007;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;12895
N6;Município;2308807;Moraújo - CE;2008;2008;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;13152
N6;Município;2308807;Moraújo - CE;2009;2009;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;13810
N6;Município;2308807;Moraújo - CE;2010;2010;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;13680
N6;Município;2308807;Moraújo - CE;2011;2011;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;13762
N6;Município;2308807;Moraújo - CE;2012;2012;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;5600
N6;Município;2308807;Moraújo - CE;2013;2013;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;5277
N6;Município;2308807;Moraújo - CE;2014;2014;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;5084
N6;Município;2308807;Moraújo - CE;2015;2015;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;5065
N6;Município;2308807;Moraújo - CE;2016;2016;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;2234
N6;Município;2308807;Moraújo - CE;2017;2017;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;1780
N6;Município;2308807;Moraújo - CE;2018;2018;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;1798
N6;Município;2308807;Moraújo - CE;2019;2019;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;1834
N6;Município;2308807;Moraújo - CE;2020;2020;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;1920
N6;Município;2308807;Moraújo - CE;2021;2021;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;2320
N6;Município;2308807;Moraújo - CE;2022;2022;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;1972
N6;Município;2308807;Moraújo - CE;2023;2023;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;1735
N6;Município;2308807;Moraújo - CE;2024;2024;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;1975
N6;Município;2308906;Morrinhos - CE;2003;2003;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;4167
N6;Município;2308906;Morrinhos - CE;2004;2004;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;4335
N6;Município;2308906;Morrinhos - CE;2005;2005;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;4530
N6;Município;2308906;Morrinhos - CE;2006;2006;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;4645
N6;Município;2308906;Morrinhos - CE;2007;2007;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;4720
N6;Município;2308906;Morrinhos - CE;2008;2008;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;4909
N6;Município;2308906;Morrinhos - CE;2009;2009;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;5130
N6;Município;2308906;Morrinhos - CE;2010;2010;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;5335
N6;Município;2308906;Morrinhos - CE;2011;2011;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;5548
N6;Município;2308906;Morrinhos - CE;2012;2012;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;5158
N6;Município;2308906;Morrinhos - CE;2013;2013;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;5225
N6;Município;2308906;Morrinhos - CE;2014;2014;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;5225
N6;Município;2308906;Morrinhos - CE;2015;2015;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;4964
N6;Município;2308906;Morrinhos - CE;2016;2016;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;5079
N6;Município;2308906;Morrinhos - CE;2017;2017;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;4972
N6;Município;2308906;Morrinhos - CE;2018;2018;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;4228
N6;Município;2308906;Morrinhos - CE;2019;2019;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;4334
N6;Município;2308906;Morrinhos - CE;2020;2020;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;4235
N6;Município;2308906;Morrinhos - CE;2021;2021;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;3811
N6;Município;2308906;Morrinhos - CE;2022;2022;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;3541
N6;Município;2308906;Morrinhos - CE;2023;2023;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;3387
N6;Município;2308906;Morrinhos - CE;2024;2024;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;2950
N6;Município;2309003;Mucambo - CE;2003;2003;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;756
N6;Município;2309003;Mucambo - CE;2004;2004;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;786
N6;Município;2309003;Mucambo - CE;2005;2005;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;831
N6;Município;2309003;Mucambo - CE;2006;2006;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;851
N6;Município;2309003;Mucambo - CE;2007;2007;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;843
N6;Município;2309003;Mucambo - CE;2008;2008;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;812
N6;Município;2309003;Mucambo - CE;2009;2009;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;828
N6;Município;2309003;Mucambo - CE;2010;2010;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;853
N6;Município;2309003;Mucambo - CE;2011;2011;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;871
N6;Município;2309003;Mucambo - CE;2012;2012;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;845
N6;Município;2309003;Mucambo - CE;2013;2013;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;1154
N6;Município;2309003;Mucambo - CE;2014;2014;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;1206
N6;Município;2309003;Mucambo - CE;2015;2015;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;1187
N6;Município;2309003;Mucambo - CE;2016;2016;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;1603
N6;Município;2309003;Mucambo - CE;2017;2017;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;1715
N6;Município;2309003;Mucambo - CE;2018;2018;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;1972
N6;Município;2309003;Mucambo - CE;2019;2019;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;2187
N6;Município;2309003;Mucambo - CE;2020;2020;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;2312
N6;Município;2309003;Mucambo - CE;2021;2021;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;2774
N6;Município;2309003;Mucambo - CE;2022;2022;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;2480
N6;Município;2309003;Mucambo - CE;2023;2023;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;2380
N6;Município;2309003;Mucambo - CE;2024;2024;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;2470
N6;Município;2309102;Mulungu - CE;2003;2003;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;25
N6;Município;2309102;Mulungu - CE;2004;2004;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;28
N6;Município;2309102;Mulungu - CE;2005;2005;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;31
N6;Município;2309102;Mulungu - CE;2006;2006;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;33
N6;Município;2309102;Mulungu - CE;2007;2007;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;36
N6;Município;2309102;Mulungu - CE;2008;2008;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;39
N6;Município;2309102;Mulungu - CE;2009;2009;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;43
N6;Município;2309102;Mulungu - CE;2010;2010;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;46
N6;Município;2309102;Mulungu - CE;2011;2011;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;50
N6;Município;2309102;Mulungu - CE;2012;2012;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;48
N6;Município;2309102;Mulungu - CE;2013;2013;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;53
N6;Município;2309102;Mulungu - CE;2014;2014;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;155
N6;Município;2309102;Mulungu - CE;2015;2015;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;158
N6;Município;2309102;Mulungu - CE;2016;2016;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;162
N6;Município;2309102;Mulungu - CE;2017;2017;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;183
N6;Município;2309102;Mulungu - CE;2018;2018;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;195
N6;Município;2309102;Mulungu - CE;2019;2019;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;213
N6;Município;2309102;Mulungu - CE;2020;2020;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;223
N6;Município;2309102;Mulungu - CE;2021;2021;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;180
N6;Município;2309102;Mulungu - CE;2022;2022;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;170
N6;Município;2309102;Mulungu - CE;2023;2023;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;144
N6;Município;2309102;Mulungu - CE;2024;2024;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;260
N6;Município;2309201;Nova Olinda - CE;2003;2003;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;382
N6;Município;2309201;Nova Olinda - CE;2004;2004;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;413
N6;Município;2309201;Nova Olinda - CE;2005;2005;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;437
N6;Município;2309201;Nova Olinda - CE;2006;2006;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;454
N6;Município;2309201;Nova Olinda - CE;2007;2007;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;796
N6;Município;2309201;Nova Olinda - CE;2008;2008;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;874
N6;Município;2309201;Nova Olinda - CE;2009;2009;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;937
N6;Município;2309201;Nova Olinda - CE;2010;2010;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;954
N6;Município;2309201;Nova Olinda - CE;2011;2011;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;992
N6;Município;2309201;Nova Olinda - CE;2012;2012;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;1145
N6;Município;2309201;Nova Olinda - CE;2013;2013;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;1718
N6;Município;2309201;Nova Olinda - CE;2014;2014;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;2106
N6;Município;2309201;Nova Olinda - CE;2015;2015;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;2310
N6;Município;2309201;Nova Olinda - CE;2016;2016;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;1740
N6;Município;2309201;Nova Olinda - CE;2017;2017;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;1800
N6;Município;2309201;Nova Olinda - CE;2018;2018;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;2500
N6;Município;2309201;Nova Olinda - CE;2019;2019;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;2700
N6;Município;2309201;Nova Olinda - CE;2020;2020;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;2800
N6;Município;2309201;Nova Olinda - CE;2021;2021;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;2940
N6;Município;2309201;Nova Olinda - CE;2022;2022;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;2700
N6;Município;2309201;Nova Olinda - CE;2023;2023;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;2900
N6;Município;2309201;Nova Olinda - CE;2024;2024;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;3000
N6;Município;2309300;Nova Russas - CE;2003;2003;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;15420
N6;Município;2309300;Nova Russas - CE;2004;2004;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;15882
N6;Município;2309300;Nova Russas - CE;2005;2005;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;16199
N6;Município;2309300;Nova Russas - CE;2006;2006;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;16555
N6;Município;2309300;Nova Russas - CE;2007;2007;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;16803
N6;Município;2309300;Nova Russas - CE;2008;2008;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;17000
N6;Município;2309300;Nova Russas - CE;2009;2009;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;17340
N6;Município;2309300;Nova Russas - CE;2010;2010;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;16990
N6;Município;2309300;Nova Russas - CE;2011;2011;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;17244
N6;Município;2309300;Nova Russas - CE;2012;2012;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;16985
N6;Município;2309300;Nova Russas - CE;2013;2013;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;16740
N6;Município;2309300;Nova Russas - CE;2014;2014;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;16639
N6;Município;2309300;Nova Russas - CE;2015;2015;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;16523
N6;Município;2309300;Nova Russas - CE;2016;2016;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;16721
N6;Município;2309300;Nova Russas - CE;2017;2017;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;16938
N6;Município;2309300;Nova Russas - CE;2018;2018;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;17277
N6;Município;2309300;Nova Russas - CE;2019;2019;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;17710
N6;Município;2309300;Nova Russas - CE;2020;2020;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;18060
N6;Município;2309300;Nova Russas - CE;2021;2021;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;17150
N6;Município;2309300;Nova Russas - CE;2022;2022;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;15950
N6;Município;2309300;Nova Russas - CE;2023;2023;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;14993
N6;Município;2309300;Nova Russas - CE;2024;2024;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;13794
N6;Município;2309409;Novo Oriente - CE;2003;2003;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;21958
N6;Município;2309409;Novo Oriente - CE;2004;2004;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;22397
N6;Município;2309409;Novo Oriente - CE;2005;2005;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;22688
N6;Município;2309409;Novo Oriente - CE;2006;2006;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;23368
N6;Município;2309409;Novo Oriente - CE;2007;2007;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;23741
N6;Município;2309409;Novo Oriente - CE;2008;2008;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;23978
N6;Município;2309409;Novo Oriente - CE;2009;2009;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;24217
N6;Município;2309409;Novo Oriente - CE;2010;2010;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;23732
N6;Município;2309409;Novo Oriente - CE;2011;2011;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;23969
N6;Município;2309409;Novo Oriente - CE;2012;2012;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;23729
N6;Município;2309409;Novo Oriente - CE;2013;2013;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;23374
N6;Município;2309409;Novo Oriente - CE;2014;2014;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;23234
N6;Município;2309409;Novo Oriente - CE;2015;2015;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;23000
N6;Município;2309409;Novo Oriente - CE;2016;2016;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;23300
N6;Município;2309409;Novo Oriente - CE;2017;2017;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;24000
N6;Município;2309409;Novo Oriente - CE;2018;2018;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;24672
N6;Município;2309409;Novo Oriente - CE;2019;2019;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;25510
N6;Município;2309409;Novo Oriente - CE;2020;2020;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;26530
N6;Município;2309409;Novo Oriente - CE;2021;2021;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;27060
N6;Município;2309409;Novo Oriente - CE;2022;2022;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;27493
N6;Município;2309409;Novo Oriente - CE;2023;2023;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;27823
N6;Município;2309409;Novo Oriente - CE;2024;2024;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;28101
N6;Município;2309458;Ocara - CE;2003;2003;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;4963
N6;Município;2309458;Ocara - CE;2004;2004;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;5018
N6;Município;2309458;Ocara - CE;2005;2005;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;5046
N6;Município;2309458;Ocara - CE;2006;2006;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;5052
N6;Município;2309458;Ocara - CE;2007;2007;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;5059
N6;Município;2309458;Ocara - CE;2008;2008;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;5068
N6;Município;2309458;Ocara - CE;2009;2009;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;5080
N6;Município;2309458;Ocara - CE;2010;2010;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;5091
N6;Município;2309458;Ocara - CE;2011;2011;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;5104
N6;Município;2309458;Ocara - CE;2012;2012;105;Efetivo dos rebanhos;Cabeças;2677;Ovino;4600
