nivel_territorial_codigo,nivel_territorial_nome,territorio_codigo,territorio_nome,ano_codigo,ano_nome,variavel_codigo,variavel_nome,unidade,tipo_rebanho_codigo,tipo_rebanho_nome,valor,valor_is_inibido
N6,Município,2301109,Aracati - CE,2021,2021,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,6517.0,0
N6,Município,2301109,Aracati - CE,2022,2022,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,6738.0,0
N6,Município,2301109,Aracati - CE,2023,2023,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,7234.0,0
N6,Município,2301109,Aracati - CE,2024,2024,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,7793.0,0
N6,Município,2301208,Aracoiaba - CE,2003,2003,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,827.0,0
N6,Município,2301208,Aracoiaba - CE,2004,2004,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,843.0,0
N6,Município,2301208,Aracoiaba - CE,2005,2005,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,846.0,0
N6,Município,2301208,Aracoiaba - CE,2006,2006,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,849.0,0
N6,Município,2301208,Aracoiaba - CE,2007,2007,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,855.0,0
N6,Município,2301208,Aracoiaba - CE,2008,2008,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,864.0,0
N6,Município,2301208,Aracoiaba - CE,2009,2009,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,879.0,0
N6,Município,2301208,Aracoiaba - CE,2010,2010,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,899.0,0
N6,Município,2301208,Aracoiaba - CE,2011,2011,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,922.0,0
N6,Município,2301208,Aracoiaba - CE,2012,2012,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,868.0,0
N6,Município,2301208,Aracoiaba - CE,2013,2013,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,894.0,0
N6,Município,2301208,Aracoiaba - CE,2014,2014,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,919.0,0
N6,Município,2301208,Aracoiaba - CE,2015,2015,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,929.0,0
N6,Município,2301208,Aracoiaba - CE,2016,2016,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,934.0,0
N6,Município,2301208,Aracoiaba - CE,2017,2017,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,2204.0,0
N6,Município,2301208,Aracoiaba - CE,2018,2018,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,2100.0,0
N6,Município,2301208,Aracoiaba - CE,2019,2019,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,2142.0,0
N6,Município,2301208,Aracoiaba - CE,2020,2020,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,2185.0,0
N6,Município,2301208,Aracoiaba - CE,2021,2021,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1759.0,0
N6,Município,2301208,Aracoiaba - CE,2022,2022,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1650.0,0
N6,Município,2301208,Aracoiaba - CE,2023,2023,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1400.0,0
N6,Município,2301208,Aracoiaba - CE,2024,2024,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1200.0,0
N6,Município,2301257,Ararendá - CE,2003,2003,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1591.0,0
N6,Município,2301257,Ararendá - CE,2004,2004,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1630.0,0
N6,Município,2301257,Ararendá - CE,2005,2005,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1662.0,0
N6,Município,2301257,Ararendá - CE,2006,2006,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1689.0,0
N6,Município,2301257,Ararendá - CE,2007,2007,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1714.0,0
N6,Município,2301257,Ararendá - CE,2008,2008,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1730.0,0
N6,Município,2301257,Ararendá - CE,2009,2009,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1747.0,0
N6,Município,2301257,Ararendá - CE,2010,2010,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1720.0,0
N6,Município,2301257,Ararendá - CE,2011,2011,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1763.0,0
N6,Município,2301257,Ararendá - CE,2012,2012,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1736.0,0
N6,Município,2301257,Ararendá - CE,2013,2013,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1701.0,0
N6,Município,2301257,Ararendá - CE,2014,2014,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1673.0,0
N6,Município,2301257,Ararendá - CE,2015,2015,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1706.0,0
N6,Município,2301257,Ararendá - CE,2016,2016,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1723.0,0
N6,Município,2301257,Ararendá - CE,2017,2017,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1748.0,0
N6,Município,2301257,Ararendá - CE,2018,2018,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1770.0,0
N6,Município,2301257,Ararendá - CE,2019,2019,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1800.0,0
N6,Município,2301257,Ararendá - CE,2020,2020,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1825.0,0
N6,Município,2301257,Ararendá - CE,2021,2021,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1860.0,0
N6,Município,2301257,Ararendá - CE,2022,2022,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1711.0,0
N6,Município,2301257,Ararendá - CE,2023,2023,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1540.0,0
N6,Município,2301257,Ararendá - CE,2024,2024,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1417.0,0
N6,Município,2301307,Araripe - CE,2003,2003,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,709.0,0
N6,Município,2301307,Araripe - CE,2004,2004,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1268.0,0
N6,Município,2301307,Araripe - CE,2005,2005,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1301.0,0
N6,Município,2301307,Araripe - CE,2006,2006,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1379.0,0
N6,Município,2301307,Araripe - CE,2007,2007,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1447.0,0
N6,Município,2301307,Araripe - CE,2008,2008,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1507.0,0
N6,Município,2301307,Araripe - CE,2009,2009,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1593.0,0
N6,Município,2301307,Araripe - CE,2010,2010,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1609.0,0
N6,Município,2301307,Araripe - CE,2011,2011,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1672.0,0
N6,Município,2301307,Araripe - CE,2012,2012,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1948.0,0
N6,Município,2301307,Araripe - CE,2013,2013,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,2240.0,0
N6,Município,2301307,Araripe - CE,2014,2014,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1807.0,0
N6,Município,2301307,Araripe - CE,2015,2015,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1987.0,0
N6,Município,2301307,Araripe - CE,2016,2016,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,2087.0,0
N6,Município,2301307,Araripe - CE,2017,2017,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1800.0,0
N6,Município,2301307,Araripe - CE,2018,2018,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,2000.0,0
N6,Município,2301307,Araripe - CE,2019,2019,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,2100.0,0
N6,Município,2301307,Araripe - CE,2020,2020,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,2200.0,0
N6,Município,2301307,Araripe - CE,2021,2021,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,2250.0,0
N6,Município,2301307,Araripe - CE,2022,2022,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,2300.0,0
N6,Município,2301307,Araripe - CE,2023,2023,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,2400.0,0
N6,Município,2301307,Araripe - CE,2024,2024,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,2231.0,0
N6,Município,2301406,Aratuba - CE,2003,2003,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,712.0,0
N6,Município,2301406,Aratuba - CE,2004,2004,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,722.0,0
N6,Município,2301406,Aratuba - CE,2005,2005,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,735.0,0
N6,Município,2301406,Aratuba - CE,2006,2006,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,749.0,0
N6,Município,2301406,Aratuba - CE,2007,2007,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,754.0,0
N6,Município,2301406,Aratuba - CE,2008,2008,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,761.0,0
N6,Município,2301406,Aratuba - CE,2009,2009,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,769.0,0
N6,Município,2301406,Aratuba - CE,2010,2010,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,779.0,0
N6,Município,2301406,Aratuba - CE,2011,2011,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,788.0,0
N6,Município,2301406,Aratuba - CE,2012,2012,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,760.0,0
N6,Município,2301406,Aratuba - CE,2013,2013,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,770.0,0
N6,Município,2301406,Aratuba - CE,2014,2014,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,780.0,0
N6,Município,2301406,Aratuba - CE,2015,2015,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,786.0,0
N6,Município,2301406,Aratuba - CE,2016,2016,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,794.0,0
N6,Município,2301406,Aratuba - CE,2017,2017,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,331.0,0
N6,Município,2301406,Aratuba - CE,2018,2018,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,305.0,0
N6,Município,2301406,Aratuba - CE,2019,2019,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,314.0,0
N6,Município,2301406,Aratuba - CE,2020,2020,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,323.0,0
N6,Município,2301406,Aratuba - CE,2021,2021,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,327.0,0
N6,Município,2301406,Aratuba - CE,2022,2022,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,310.0,0
N6,Município,2301406,Aratuba - CE,2023,2023,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,350.0,0
N6,Município,2301406,Aratuba - CE,2024,2024,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,367.0,0
N6,Município,2301505,Arneiroz - CE,2003,2003,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,23589.0,0
N6,Município,2301505,Arneiroz - CE,2004,2004,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,24060.0,0
N6,Município,2301505,Arneiroz - CE,2005,2005,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,24589.0,0
N6,Município,2301505,Arneiroz - CE,2006,2006,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,24957.0,0
N6,Município,2301505,Arneiroz - CE,2007,2007,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,25206.0,0
N6,Município,2301505,Arneiroz - CE,2008,2008,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,25458.0,0
N6,Município,2301505,Arneiroz - CE,2009,2009,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,25712.0,0
N6,Município,2301505,Arneiroz - CE,2010,2010,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,25326.0,0
N6,Município,2301505,Arneiroz - CE,2011,2011,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,25700.0,0
N6,Município,2301505,Arneiroz - CE,2012,2012,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,25400.0,0
N6,Município,2301505,Arneiroz - CE,2013,2013,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,25019.0,0
N6,Município,2301505,Arneiroz - CE,2014,2014,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,24518.0,0
N6,Município,2301505,Arneiroz - CE,2015,2015,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,24935.0,0
N6,Município,2301505,Arneiroz - CE,2016,2016,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,25309.0,0
N6,Município,2301505,Arneiroz - CE,2017,2017,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,26068.0,0
N6,Município,2301505,Arneiroz - CE,2018,2018,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,26798.0,0
N6,Município,2301505,Arneiroz - CE,2019,2019,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,27601.0,0
N6,Município,2301505,Arneiroz - CE,2020,2020,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,28567.0,0
N6,Município,2301505,Arneiroz - CE,2021,2021,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,28280.0,0
N6,Município,2301505,Arneiroz - CE,2022,2022,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,31110.0,0
N6,Município,2301505,Arneiroz - CE,2023,2023,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,33590.0,0
N6,Município,2301505,Arneiroz - CE,2024,2024,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,32918.0,0
N6,Município,2301604,Assaré - CE,2003,2003,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1461.0,0
N6,Município,2301604,Assaré - CE,2004,2004,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1495.0,0
N6,Município,2301604,Assaré - CE,2005,2005,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1523.0,0
N6,Município,2301604,Assaré - CE,2006,2006,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1626.0,0
N6,Município,2301604,Assaré - CE,2007,2007,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1774.0,0
N6,Município,2301604,Assaré - CE,2008,2008,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1842.0,0
N6,Município,2301604,Assaré - CE,2009,2009,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1978.0,0
N6,Município,2301604,Assaré - CE,2010,2010,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1986.0,0
N6,Município,2301604,Assaré - CE,2011,2011,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,2018.0,0
N6,Município,2301604,Assaré - CE,2012,2012,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,2148.0,0
N6,Município,2301604,Assaré - CE,2013,2013,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,2362.0,0
N6,Município,2301604,Assaré - CE,2014,2014,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,3331.0,0
N6,Município,2301604,Assaré - CE,2015,2015,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,3600.0,0
N6,Município,2301604,Assaré - CE,2016,2016,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,3240.0,0
N6,Município,2301604,Assaré - CE,2017,2017,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,3000.0,0
N6,Município,2301604,Assaré - CE,2018,2018,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,3600.0,0
N6,Município,2301604,Assaré - CE,2019,2019,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,3700.0,0
N6,Município,2301604,Assaré - CE,2020,2020,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,4000.0,0
N6,Município,2301604,Assaré - CE,2021,2021,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,3800.0,0
N6,Município,2301604,Assaré - CE,2022,2022,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,3700.0,0
N6,Município,2301604,Assaré - CE,2023,2023,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,3000.0,0
N6,Município,2301604,Assaré - CE,2024,2024,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,4500.0,0
N6,Município,2301703,Aurora - CE,2003,2003,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,2472.0,0
N6,Município,2301703,Aurora - CE,2004,2004,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,2558.0,0
N6,Município,2301703,Aurora - CE,2005,2005,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,2660.0,0
N6,Município,2301703,Aurora - CE,2006,2006,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,2819.0,0
N6,Município,2301703,Aurora - CE,2007,2007,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,2977.0,0
N6,Município,2301703,Aurora - CE,2008,2008,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,3120.0,0
N6,Município,2301703,Aurora - CE,2009,2009,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,3239.0,0
N6,Município,2301703,Aurora - CE,2010,2010,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,3375.0,0
N6,Município,2301703,Aurora - CE,2011,2011,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,3514.0,0
N6,Município,2301703,Aurora - CE,2012,2012,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,3658.0,0
N6,Município,2301703,Aurora - CE,2013,2013,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,3758.0,0
N6,Município,2301703,Aurora - CE,2014,2014,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,3494.0,0
N6,Município,2301703,Aurora - CE,2015,2015,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,4112.0,0
N6,Município,2301703,Aurora - CE,2016,2016,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,4057.0,0
N6,Município,2301703,Aurora - CE,2017,2017,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,4100.0,0
N6,Município,2301703,Aurora - CE,2018,2018,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,4800.0,0
N6,Município,2301703,Aurora - CE,2019,2019,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,5000.0,0
N6,Município,2301703,Aurora - CE,2020,2020,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,6000.0,0
N6,Município,2301703,Aurora - CE,2021,2021,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,6150.0,0
N6,Município,2301703,Aurora - CE,2022,2022,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,5000.0,0
N6,Município,2301703,Aurora - CE,2023,2023,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,4750.0,0
N6,Município,2301703,Aurora - CE,2024,2024,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,4850.0,0
N6,Município,2301802,Baixio - CE,2003,2003,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,743.0,0
N6,Município,2301802,Baixio - CE,2004,2004,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,795.0,0
N6,Município,2301802,Baixio - CE,2005,2005,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,842.0,0
N6,Município,2301802,Baixio - CE,2006,2006,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,885.0,0
N6,Município,2301802,Baixio - CE,2007,2007,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,929.0,0
N6,Município,2301802,Baixio - CE,2008,2008,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,971.0,0
N6,Município,2301802,Baixio - CE,2009,2009,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1010.0,0
N6,Município,2301802,Baixio - CE,2010,2010,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1035.0,0
N6,Município,2301802,Baixio - CE,2011,2011,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1058.0,0
N6,Município,2301802,Baixio - CE,2012,2012,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1047.0,0
N6,Município,2301802,Baixio - CE,2013,2013,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1045.0,0
N6,Município,2301802,Baixio - CE,2014,2014,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1055.0,0
N6,Município,2301802,Baixio - CE,2015,2015,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1076.0,0
N6,Município,2301802,Baixio - CE,2016,2016,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1130.0,0
N6,Município,2301802,Baixio - CE,2017,2017,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1141.0,0
N6,Município,2301802,Baixio - CE,2018,2018,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1158.0,0
N6,Município,2301802,Baixio - CE,2019,2019,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1181.0,0
N6,Município,2301802,Baixio - CE,2020,2020,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1204.0,0
N6,Município,2301802,Baixio - CE,2021,2021,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1228.0,0
N6,Município,2301802,Baixio - CE,2022,2022,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1191.0,0
N6,Município,2301802,Baixio - CE,2023,2023,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1131.0,0
N6,Município,2301802,Baixio - CE,2024,2024,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1041.0,0
N6,Município,2301851,Banabuiú - CE,2003,2003,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,6700.0,0
N6,Município,2301851,Banabuiú - CE,2004,2004,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,7230.0,0
N6,Município,2301851,Banabuiú - CE,2005,2005,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,7490.0,0
N6,Município,2301851,Banabuiú - CE,2006,2006,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,7700.0,0
N6,Município,2301851,Banabuiú - CE,2007,2007,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,8000.0,0
N6,Município,2301851,Banabuiú - CE,2008,2008,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,8280.0,0
N6,Município,2301851,Banabuiú - CE,2009,2009,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,8650.0,0
N6,Município,2301851,Banabuiú - CE,2010,2010,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,8920.0,0
N6,Município,2301851,Banabuiú - CE,2011,2011,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,9600.0,0
N6,Município,2301851,Banabuiú - CE,2012,2012,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,9200.0,0
N6,Município,2301851,Banabuiú - CE,2013,2013,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,8970.0,0
N6,Município,2301851,Banabuiú - CE,2014,2014,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,9320.0,0
N6,Município,2301851,Banabuiú - CE,2015,2015,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,8950.0,0
N6,Município,2301851,Banabuiú - CE,2016,2016,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,15320.0,0
N6,Município,2301851,Banabuiú - CE,2017,2017,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,10819.0,0
N6,Município,2301851,Banabuiú - CE,2018,2018,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,12350.0,0
N6,Município,2301851,Banabuiú - CE,2019,2019,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,12560.0,0
N6,Município,2301851,Banabuiú - CE,2020,2020,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,12845.0,0
N6,Município,2301851,Banabuiú - CE,2021,2021,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,12741.0,0
N6,Município,2301851,Banabuiú - CE,2022,2022,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,12845.0,0
N6,Município,2301851,Banabuiú - CE,2023,2023,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,13594.0,0
N6,Município,2301851,Banabuiú - CE,2024,2024,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,14520.0,0
N6,Município,2301901,Barbalha - CE,2003,2003,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1004.0,0
N6,Município,2301901,Barbalha - CE,2004,2004,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1039.0,0
N6,Município,2301901,Barbalha - CE,2005,2005,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1081.0,0
N6,Município,2301901,Barbalha - CE,2006,2006,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1135.0,0
N6,Município,2301901,Barbalha - CE,2007,2007,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1186.0,0
N6,Município,2301901,Barbalha - CE,2008,2008,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1235.0,0
N6,Município,2301901,Barbalha - CE,2009,2009,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1273.0,0
N6,Município,2301901,Barbalha - CE,2010,2010,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1324.0,0
N6,Município,2301901,Barbalha - CE,2011,2011,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1377.0,0
N6,Município,2301901,Barbalha - CE,2012,2012,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1432.0,0
N6,Município,2301901,Barbalha - CE,2013,2013,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1492.0,0
N6,Município,2301901,Barbalha - CE,2014,2014,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1320.0,0
