nivel_territorial_codigo,nivel_territorial_nome,territorio_codigo,territorio_nome,ano_codigo,ano_nome,variavel_codigo,variavel_nome,unidade,valor,valor_is_inibido
N6,Município,2307809,Marco - CE,2006,2006,498,Valor adicionado bruto a preços correntes total,Mil Reais,66341.0,0
N6,Município,2307809,Marco - CE,2007,2007,498,Valor adicionado bruto a preços correntes total,Mil Reais,76120.0,0
N6,Município,2307809,Marco - CE,2008,2008,498,Valor adicionado bruto a preços correntes total,Mil Reais,92055.0,0
N6,Município,2307809,Marco - CE,2009,2009,498,Valor adicionado bruto a preços correntes total,Mil Reais,93737.0,0
N6,Município,2307809,Marco - CE,2010,2010,498,Valor adicionado bruto a preços correntes total,Mil Reais,135929.0,0
N6,Município,2307809,Marco - CE,2011,2011,498,Valor adicionado bruto a preços correntes total,Mil Reais,146409.0,0
N6,Município,2307809,Marco - CE,2012,2012,498,Valor adicionado bruto a preços correntes total,Mil Reais,179146.0,0
N6,Município,2307809,Marco - CE,2013,2013,498,Valor adicionado bruto a preços correntes total,Mil Reais,189145.0,0
N6,Município,2307809,Marco - CE,2014,2014,498,Valor adicionado bruto a preços correntes total,Mil Reais,226451.0,0
N6,Município,2307809,Marco - CE,2015,2015,498,Valor adicionado bruto a preços correntes total,Mil Reais,236178.0,0
N6,Município,2307809,Marco - CE,2016,2016,498,Valor adicionado bruto a preços correntes total,Mil Reais,245928.0,0
N6,Município,2307809,Marco - CE,2017,2017,498,Valor adicionado bruto a preços correntes total,Mil Reais,277782.0,0
N6,Município,2307809,Marco - CE,2018,2018,498,Valor adicionado bruto a preços correntes total,Mil Reais,285672.0,0
N6,Município,2307809,Marco - CE,2019,2019,498,Valor adicionado bruto a preços correntes total,Mil Reais,291074.0,0
N6,Município,2307809,Marco - CE,2020,2020,498,Valor adicionado bruto a preços correntes total,Mil Reais,310985.0,0
N6,Município,2307809,Marco - CE,2021,2021,498,Valor adicionado bruto a preços correntes total,Mil Reais,345809.0,0
N6,Município,2307809,Marco - CE,2022,2022,498,Valor adicionado bruto a preços correntes total,Mil Reais,,0
N6,Município,2307809,Marco - CE,2023,2023,498,Valor adicionado bruto a preços correntes total,Mil Reais,,0
N6,Município,2307908,Martinópole - CE,2003,2003,498,Valor adicionado bruto a preços correntes total,Mil Reais,13344.0,0
N6,Município,2307908,Martinópole - CE,2004,2004,498,Valor adicionado bruto a preços correntes total,Mil Reais,14357.0,0
N6,Município,2307908,Martinópole - CE,2005,2005,498,Valor adicionado bruto a preços correntes total,Mil Reais,16165.0,0
N6,Município,2307908,Martinópole - CE,2006,2006,498,Valor adicionado bruto a preços correntes total,Mil Reais,18109.0,0
N6,Município,2307908,Martinópole - CE,2007,2007,498,Valor adicionado bruto a preços correntes total,Mil Reais,18671.0,0
N6,Município,2307908,Martinópole - CE,2008,2008,498,Valor adicionado bruto a preços correntes total,Mil Reais,24263.0,0
N6,Município,2307908,Martinópole - CE,2009,2009,498,Valor adicionado bruto a preços correntes total,Mil Reais,27464.0,0
N6,Município,2307908,Martinópole - CE,2010,2010,498,Valor adicionado bruto a preços correntes total,Mil Reais,31652.0,0
N6,Município,2307908,Martinópole - CE,2011,2011,498,Valor adicionado bruto a preços correntes total,Mil Reais,35757.0,0
N6,Município,2307908,Martinópole - CE,2012,2012,498,Valor adicionado bruto a preços correntes total,Mil Reais,34401.0,0
N6,Município,2307908,Martinópole - CE,2013,2013,498,Valor adicionado bruto a preços correntes total,Mil Reais,48069.0,0
N6,Município,2307908,Martinópole - CE,2014,2014,498,Valor adicionado bruto a preços correntes total,Mil Reais,54935.0,0
N6,Município,2307908,Martinópole - CE,2015,2015,498,Valor adicionado bruto a preços correntes total,Mil Reais,60742.0,0
N6,Município,2307908,Martinópole - CE,2016,2016,498,Valor adicionado bruto a preços correntes total,Mil Reais,68023.0,0
N6,Município,2307908,Martinópole - CE,2017,2017,498,Valor adicionado bruto a preços correntes total,Mil Reais,74723.0,0
N6,Município,2307908,Martinópole - CE,2018,2018,498,Valor adicionado bruto a preços correntes total,Mil Reais,74856.0,0
N6,Município,2307908,Martinópole - CE,2019,2019,498,Valor adicionado bruto a preços correntes total,Mil Reais,77108.0,0
N6,Município,2307908,Martinópole - CE,2020,2020,498,Valor adicionado bruto a preços correntes total,Mil Reais,86579.0,0
N6,Município,2307908,Martinópole - CE,2021,2021,498,Valor adicionado bruto a preços correntes total,Mil Reais,92290.0,0
N6,Município,2307908,Martinópole - CE,2022,2022,498,Valor adicionado bruto a preços correntes total,Mil Reais,,0
N6,Município,2307908,Martinópole - CE,2023,2023,498,Valor adicionado bruto a preços correntes total,Mil Reais,,0
N6,Município,2308005,Massapê - CE,2003,2003,498,Valor adicionado bruto a preços correntes total,Mil Reais,55999.0,0
N6,Município,2308005,Massapê - CE,2004,2004,498,Valor adicionado bruto a preços correntes total,Mil Reais,58401.0,0
N6,Município,2308005,Massapê - CE,2005,2005,498,Valor adicionado bruto a preços correntes total,Mil Reais,63363.0,0
N6,Município,2308005,Massapê - CE,2006,2006,498,Valor adicionado bruto a preços correntes total,Mil Reais,70623.0,0
N6,Município,2308005,Massapê - CE,2007,2007,498,Valor adicionado bruto a preços correntes total,Mil Reais,79544.0,0
N6,Município,2308005,Massapê - CE,2008,2008,498,Valor adicionado bruto a preços correntes total,Mil Reais,94831.0,0
N6,Município,2308005,Massapê - CE,2009,2009,498,Valor adicionado bruto a preços correntes total,Mil Reais,103421.0,0
N6,Município,2308005,Massapê - CE,2010,2010,498,Valor adicionado bruto a preços correntes total,Mil Reais,115365.0,0
N6,Município,2308005,Massapê - CE,2011,2011,498,Valor adicionado bruto a preços correntes total,Mil Reais,131895.0,0
N6,Município,2308005,Massapê - CE,2012,2012,498,Valor adicionado bruto a preços correntes total,Mil Reais,136944.0,0
N6,Município,2308005,Massapê - CE,2013,2013,498,Valor adicionado bruto a preços correntes total,Mil Reais,159486.0,0
N6,Município,2308005,Massapê - CE,2014,2014,498,Valor adicionado bruto a preços correntes total,Mil Reais,188106.0,0
N6,Município,2308005,Massapê - CE,2015,2015,498,Valor adicionado bruto a preços correntes total,Mil Reais,196889.0,0
N6,Município,2308005,Massapê - CE,2016,2016,498,Valor adicionado bruto a preços correntes total,Mil Reais,216335.0,0
N6,Município,2308005,Massapê - CE,2017,2017,498,Valor adicionado bruto a preços correntes total,Mil Reais,243852.0,0
N6,Município,2308005,Massapê - CE,2018,2018,498,Valor adicionado bruto a preços correntes total,Mil Reais,265858.0,0
N6,Município,2308005,Massapê - CE,2019,2019,498,Valor adicionado bruto a preços correntes total,Mil Reais,279646.0,0
N6,Município,2308005,Massapê - CE,2020,2020,498,Valor adicionado bruto a preços correntes total,Mil Reais,305041.0,0
N6,Município,2308005,Massapê - CE,2021,2021,498,Valor adicionado bruto a preços correntes total,Mil Reais,358131.0,0
N6,Município,2308005,Massapê - CE,2022,2022,498,Valor adicionado bruto a preços correntes total,Mil Reais,,0
N6,Município,2308005,Massapê - CE,2023,2023,498,Valor adicionado bruto a preços correntes total,Mil Reais,,0
N6,Município,2308104,Mauriti - CE,2003,2003,498,Valor adicionado bruto a preços correntes total,Mil Reais,89965.0,0
N6,Município,2308104,Mauriti - CE,2004,2004,498,Valor adicionado bruto a preços correntes total,Mil Reais,90488.0,0
N6,Município,2308104,Mauriti - CE,2005,2005,498,Valor adicionado bruto a preços correntes total,Mil Reais,91300.0,0
N6,Município,2308104,Mauriti - CE,2006,2006,498,Valor adicionado bruto a preços correntes total,Mil Reais,133601.0,0
N6,Município,2308104,Mauriti - CE,2007,2007,498,Valor adicionado bruto a preços correntes total,Mil Reais,146326.0,0
N6,Município,2308104,Mauriti - CE,2008,2008,498,Valor adicionado bruto a preços correntes total,Mil Reais,177010.0,0
N6,Município,2308104,Mauriti - CE,2009,2009,498,Valor adicionado bruto a preços correntes total,Mil Reais,189759.0,0
N6,Município,2308104,Mauriti - CE,2010,2010,498,Valor adicionado bruto a preços correntes total,Mil Reais,179429.0,0
N6,Município,2308104,Mauriti - CE,2011,2011,498,Valor adicionado bruto a preços correntes total,Mil Reais,275957.0,0
N6,Município,2308104,Mauriti - CE,2012,2012,498,Valor adicionado bruto a preços correntes total,Mil Reais,237705.0,0
N6,Município,2308104,Mauriti - CE,2013,2013,498,Valor adicionado bruto a preços correntes total,Mil Reais,238617.0,0
N6,Município,2308104,Mauriti - CE,2014,2014,498,Valor adicionado bruto a preços correntes total,Mil Reais,297836.0,0
N6,Município,2308104,Mauriti - CE,2015,2015,498,Valor adicionado bruto a preços correntes total,Mil Reais,292888.0,0
N6,Município,2308104,Mauriti - CE,2016,2016,498,Valor adicionado bruto a preços correntes total,Mil Reais,315121.0,0
N6,Município,2308104,Mauriti - CE,2017,2017,498,Valor adicionado bruto a preços correntes total,Mil Reais,352460.0,0
N6,Município,2308104,Mauriti - CE,2018,2018,498,Valor adicionado bruto a preços correntes total,Mil Reais,394440.0,0
N6,Município,2308104,Mauriti - CE,2019,2019,498,Valor adicionado bruto a preços correntes total,Mil Reais,399723.0,0
N6,Município,2308104,Mauriti - CE,2020,2020,498,Valor adicionado bruto a preços correntes total,Mil Reais,452306.0,0
N6,Município,2308104,Mauriti - CE,2021,2021,498,Valor adicionado bruto a preços correntes total,Mil Reais,490672.0,0
N6,Município,2308104,Mauriti - CE,2022,2022,498,Valor adicionado bruto a preços correntes total,Mil Reais,,0
N6,Município,2308104,Mauriti - CE,2023,2023,498,Valor adicionado bruto a preços correntes total,Mil Reais,,0
N6,Município,2308203,Meruoca - CE,2003,2003,498,Valor adicionado bruto a preços correntes total,Mil Reais,21889.0,0
N6,Município,2308203,Meruoca - CE,2004,2004,498,Valor adicionado bruto a preços correntes total,Mil Reais,23523.0,0
N6,Município,2308203,Meruoca - CE,2005,2005,498,Valor adicionado bruto a preços correntes total,Mil Reais,24386.0,0
N6,Município,2308203,Meruoca - CE,2006,2006,498,Valor adicionado bruto a preços correntes total,Mil Reais,27939.0,0
N6,Município,2308203,Meruoca - CE,2007,2007,498,Valor adicionado bruto a preços correntes total,Mil Reais,30863.0,0
N6,Município,2308203,Meruoca - CE,2008,2008,498,Valor adicionado bruto a preços correntes total,Mil Reais,35272.0,0
N6,Município,2308203,Meruoca - CE,2009,2009,498,Valor adicionado bruto a preços correntes total,Mil Reais,37467.0,0
N6,Município,2308203,Meruoca - CE,2010,2010,498,Valor adicionado bruto a preços correntes total,Mil Reais,45998.0,0
N6,Município,2308203,Meruoca - CE,2011,2011,498,Valor adicionado bruto a preços correntes total,Mil Reais,54629.0,0
N6,Município,2308203,Meruoca - CE,2012,2012,498,Valor adicionado bruto a preços correntes total,Mil Reais,57520.0,0
N6,Município,2308203,Meruoca - CE,2013,2013,498,Valor adicionado bruto a preços correntes total,Mil Reais,64867.0,0
N6,Município,2308203,Meruoca - CE,2014,2014,498,Valor adicionado bruto a preços correntes total,Mil Reais,70079.0,0
N6,Município,2308203,Meruoca - CE,2015,2015,498,Valor adicionado bruto a preços correntes total,Mil Reais,77152.0,0
N6,Município,2308203,Meruoca - CE,2016,2016,498,Valor adicionado bruto a preços correntes total,Mil Reais,84907.0,0
N6,Município,2308203,Meruoca - CE,2017,2017,498,Valor adicionado bruto a preços correntes total,Mil Reais,92897.0,0
N6,Município,2308203,Meruoca - CE,2018,2018,498,Valor adicionado bruto a preços correntes total,Mil Reais,98702.0,0
N6,Município,2308203,Meruoca - CE,2019,2019,498,Valor adicionado bruto a preços correntes total,Mil Reais,106726.0,0
N6,Município,2308203,Meruoca - CE,2020,2020,498,Valor adicionado bruto a preços correntes total,Mil Reais,118053.0,0
N6,Município,2308203,Meruoca - CE,2021,2021,498,Valor adicionado bruto a preços correntes total,Mil Reais,124084.0,0
N6,Município,2308203,Meruoca - CE,2022,2022,498,Valor adicionado bruto a preços correntes total,Mil Reais,,0
N6,Município,2308203,Meruoca - CE,2023,2023,498,Valor adicionado bruto a preços correntes total,Mil Reais,,0
N6,Município,2308302,Milagres - CE,2003,2003,498,Valor adicionado bruto a preços correntes total,Mil Reais,67186.0,0
N6,Município,2308302,Milagres - CE,2004,2004,498,Valor adicionado bruto a preços correntes total,Mil Reais,52538.0,0
N6,Município,2308302,Milagres - CE,2005,2005,498,Valor adicionado bruto a preços correntes total,Mil Reais,58913.0,0
N6,Município,2308302,Milagres - CE,2006,2006,498,Valor adicionado bruto a preços correntes total,Mil Reais,78564.0,0
N6,Município,2308302,Milagres - CE,2007,2007,498,Valor adicionado bruto a preços correntes total,Mil Reais,77293.0,0
N6,Município,2308302,Milagres - CE,2008,2008,498,Valor adicionado bruto a preços correntes total,Mil Reais,90848.0,0
N6,Município,2308302,Milagres - CE,2009,2009,498,Valor adicionado bruto a preços correntes total,Mil Reais,105842.0,0
N6,Município,2308302,Milagres - CE,2010,2010,498,Valor adicionado bruto a preços correntes total,Mil Reais,114623.0,0
N6,Município,2308302,Milagres - CE,2011,2011,498,Valor adicionado bruto a preços correntes total,Mil Reais,135595.0,0
N6,Município,2308302,Milagres - CE,2012,2012,498,Valor adicionado bruto a preços correntes total,Mil Reais,131714.0,0
N6,Município,2308302,Milagres - CE,2013,2013,498,Valor adicionado bruto a preços correntes total,Mil Reais,151467.0,0
N6,Município,2308302,Milagres - CE,2014,2014,498,Valor adicionado bruto a preços correntes total,Mil Reais,186143.0,0
N6,Município,2308302,Milagres - CE,2015,2015,498,Valor adicionado bruto a preços correntes total,Mil Reais,180163.0,0
N6,Município,2308302,Milagres - CE,2016,2016,498,Valor adicionado bruto a preços correntes total,Mil Reais,187906.0,0
N6,Município,2308302,Milagres - CE,2017,2017,498,Valor adicionado bruto a preços correntes total,Mil Reais,211112.0,0
N6,Município,2308302,Milagres - CE,2018,2018,498,Valor adicionado bruto a preços correntes total,Mil Reais,219190.0,0
N6,Município,2308302,Milagres - CE,2019,2019,498,Valor adicionado bruto a preços correntes total,Mil Reais,226594.0,0
N6,Município,2308302,Milagres - CE,2020,2020,498,Valor adicionado bruto a preços correntes total,Mil Reais,262842.0,0
N6,Município,2308302,Milagres - CE,2021,2021,498,Valor adicionado bruto a preços correntes total,Mil Reais,268776.0,0
N6,Município,2308302,Milagres - CE,2022,2022,498,Valor adicionado bruto a preços correntes total,Mil Reais,,0
N6,Município,2308302,Milagres - CE,2023,2023,498,Valor adicionado bruto a preços correntes total,Mil Reais,,0
N6,Município,2308351,Milhã - CE,2003,2003,498,Valor adicionado bruto a preços correntes total,Mil Reais,26912.0,0
N6,Município,2308351,Milhã - CE,2004,2004,498,Valor adicionado bruto a preços correntes total,Mil Reais,28254.0,0
N6,Município,2308351,Milhã - CE,2005,2005,498,Valor adicionado bruto a preços correntes total,Mil Reais,37480.0,0
N6,Município,2308351,Milhã - CE,2006,2006,498,Valor adicionado bruto a preços correntes total,Mil Reais,41950.0,0
N6,Município,2308351,Milhã - CE,2007,2007,498,Valor adicionado bruto a preços correntes total,Mil Reais,45752.0,0
N6,Município,2308351,Milhã - CE,2008,2008,498,Valor adicionado bruto a preços correntes total,Mil Reais,64570.0,0
N6,Município,2308351,Milhã - CE,2009,2009,498,Valor adicionado bruto a preços correntes total,Mil Reais,53445.0,0
N6,Município,2308351,Milhã - CE,2010,2010,498,Valor adicionado bruto a preços correntes total,Mil Reais,59155.0,0
N6,Município,2308351,Milhã - CE,2011,2011,498,Valor adicionado bruto a preços correntes total,Mil Reais,78776.0,0
N6,Município,2308351,Milhã - CE,2012,2012,498,Valor adicionado bruto a preços correntes total,Mil Reais,66972.0,0
N6,Município,2308351,Milhã - CE,2013,2013,498,Valor adicionado bruto a preços correntes total,Mil Reais,71600.0,0
N6,Município,2308351,Milhã - CE,2014,2014,498,Valor adicionado bruto a preços correntes total,Mil Reais,86398.0,0
N6,Município,2308351,Milhã - CE,2015,2015,498,Valor adicionado bruto a preços correntes total,Mil Reais,85956.0,0
N6,Município,2308351,Milhã - CE,2016,2016,498,Valor adicionado bruto a preços correntes total,Mil Reais,106689.0,0
N6,Município,2308351,Milhã - CE,2017,2017,498,Valor adicionado bruto a preços correntes total,Mil Reais,120948.0,0
N6,Município,2308351,Milhã - CE,2018,2018,498,Valor adicionado bruto a preços correntes total,Mil Reais,125297.0,0
N6,Município,2308351,Milhã - CE,2019,2019,498,Valor adicionado bruto a preços correntes total,Mil Reais,133930.0,0
N6,Município,2308351,Milhã - CE,2020,2020,498,Valor adicionado bruto a preços correntes total,Mil Reais,162009.0,0
N6,Município,2308351,Milhã - CE,2021,2021,498,Valor adicionado bruto a preços correntes total,Mil Reais,187861.0,0
N6,Município,2308351,Milhã - CE,2022,2022,498,Valor adicionado bruto a preços correntes total,Mil Reais,,0
