nivel_territorial_codigo,nivel_territorial_nome,territorio_codigo,territorio_nome,ano_codigo,ano_nome,variavel_codigo,variavel_nome,unidade,produto_codigo,produto_nome,valor,valor_is_inibido
N6,Município,2310951,Pires Ferreira - CE,2022,2022,215,Valor da produção,Mil Reais,40136,Banana (cacho),258.0,0
N6,Município,2310951,Pires Ferreira - CE,2023,2023,215,Valor da produção,Mil Reais,40136,Banana (cacho),323.0,0
N6,Município,2310951,Pires Ferreira - CE,2024,2024,215,Valor da produção,Mil Reais,40136,Banana (cacho),415.0,0
N6,Município,2311009,Poranga - CE,2003,2003,215,Valor da produção,Mil Reais,40136,Banana (cacho),10.0,0
N6,Município,2311009,Poranga - CE,2004,2004,215,Valor da produção,Mil Reais,40136,Banana (cacho),14.0,0
N6,Município,2311009,Poranga - CE,2005,2005,215,Valor da produção,Mil Reais,40136,Banana (cacho),14.0,0
N6,Município,2311009,Poranga - CE,2006,2006,215,Valor da produção,Mil Reais,40136,Banana (cacho),13.0,0
N6,Município,2311009,Poranga - CE,2007,2007,215,Valor da produção,Mil Reais,40136,Banana (cacho),14.0,0
N6,Município,2311009,Poranga - CE,2008,2008,215,Valor da produção,Mil Reais,40136,Banana (cacho),14.0,0
N6,Município,2311009,Poranga - CE,2009,2009,215,Valor da produção,Mil Reais,40136,Banana (cacho),14.0,0
N6,Município,2311009,Poranga - CE,2010,2010,215,Valor da produção,Mil Reais,40136,Banana (cacho),7.0,0
N6,Município,2311009,Poranga - CE,2011,2011,215,Valor da produção,Mil Reais,40136,Banana (cacho),17.0,0
N6,Município,2311009,Poranga - CE,2012,2012,215,Valor da produção,Mil Reais,40136,Banana (cacho),7.0,0
N6,Município,2311009,Poranga - CE,2013,2013,215,Valor da produção,Mil Reais,40136,Banana (cacho),9.0,0
N6,Município,2311009,Poranga - CE,2014,2014,215,Valor da produção,Mil Reais,40136,Banana (cacho),16.0,0
N6,Município,2311009,Poranga - CE,2015,2015,215,Valor da produção,Mil Reais,40136,Banana (cacho),15.0,0
N6,Município,2311009,Poranga - CE,2016,2016,215,Valor da produção,Mil Reais,40136,Banana (cacho),15.0,0
N6,Município,2311009,Poranga - CE,2017,2017,215,Valor da produção,Mil Reais,40136,Banana (cacho),41.0,0
N6,Município,2311009,Poranga - CE,2018,2018,215,Valor da produção,Mil Reais,40136,Banana (cacho),40.0,0
N6,Município,2311009,Poranga - CE,2019,2019,215,Valor da produção,Mil Reais,40136,Banana (cacho),46.0,0
N6,Município,2311009,Poranga - CE,2020,2020,215,Valor da produção,Mil Reais,40136,Banana (cacho),44.0,0
N6,Município,2311009,Poranga - CE,2021,2021,215,Valor da produção,Mil Reais,40136,Banana (cacho),41.0,0
N6,Município,2311009,Poranga - CE,2022,2022,215,Valor da produção,Mil Reais,40136,Banana (cacho),39.0,0
N6,Município,2311009,Poranga - CE,2023,2023,215,Valor da produção,Mil Reais,40136,Banana (cacho),40.0,0
N6,Município,2311009,Poranga - CE,2024,2024,215,Valor da produção,Mil Reais,40136,Banana (cacho),55.0,0
N6,Município,2311108,Porteiras - CE,2003,2003,215,Valor da produção,Mil Reais,40136,Banana (cacho),331.0,0
N6,Município,2311108,Porteiras - CE,2004,2004,215,Valor da produção,Mil Reais,40136,Banana (cacho),398.0,0
N6,Município,2311108,Porteiras - CE,2005,2005,215,Valor da produção,Mil Reais,40136,Banana (cacho),654.0,0
N6,Município,2311108,Porteiras - CE,2006,2006,215,Valor da produção,Mil Reais,40136,Banana (cacho),1275.0,0
N6,Município,2311108,Porteiras - CE,2007,2007,215,Valor da produção,Mil Reais,40136,Banana (cacho),1097.0,0
N6,Município,2311108,Porteiras - CE,2008,2008,215,Valor da produção,Mil Reais,40136,Banana (cacho),1376.0,0
N6,Município,2311108,Porteiras - CE,2009,2009,215,Valor da produção,Mil Reais,40136,Banana (cacho),1529.0,0
N6,Município,2311108,Porteiras - CE,2010,2010,215,Valor da produção,Mil Reais,40136,Banana (cacho),1514.0,0
N6,Município,2311108,Porteiras - CE,2011,2011,215,Valor da produção,Mil Reais,40136,Banana (cacho),1696.0,0
N6,Município,2311108,Porteiras - CE,2012,2012,215,Valor da produção,Mil Reais,40136,Banana (cacho),1883.0,0
N6,Município,2311108,Porteiras - CE,2013,2013,215,Valor da produção,Mil Reais,40136,Banana (cacho),2357.0,0
N6,Município,2311108,Porteiras - CE,2014,2014,215,Valor da produção,Mil Reais,40136,Banana (cacho),2551.0,0
N6,Município,2311108,Porteiras - CE,2015,2015,215,Valor da produção,Mil Reais,40136,Banana (cacho),2589.0,0
N6,Município,2311108,Porteiras - CE,2016,2016,215,Valor da produção,Mil Reais,40136,Banana (cacho),5708.0,0
N6,Município,2311108,Porteiras - CE,2017,2017,215,Valor da produção,Mil Reais,40136,Banana (cacho),7377.0,0
N6,Município,2311108,Porteiras - CE,2018,2018,215,Valor da produção,Mil Reais,40136,Banana (cacho),8309.0,0
N6,Município,2311108,Porteiras - CE,2019,2019,215,Valor da produção,Mil Reais,40136,Banana (cacho),7138.0,0
N6,Município,2311108,Porteiras - CE,2020,2020,215,Valor da produção,Mil Reais,40136,Banana (cacho),5383.0,0
N6,Município,2311108,Porteiras - CE,2021,2021,215,Valor da produção,Mil Reais,40136,Banana (cacho),3782.0,0
N6,Município,2311108,Porteiras - CE,2022,2022,215,Valor da produção,Mil Reais,40136,Banana (cacho),4967.0,0
N6,Município,2311108,Porteiras - CE,2023,2023,215,Valor da produção,Mil Reais,40136,Banana (cacho),5022.0,0
N6,Município,2311108,Porteiras - CE,2024,2024,215,Valor da produção,Mil Reais,40136,Banana (cacho),5044.0,0
N6,Município,2311207,Potengi - CE,2003,2003,215,Valor da produção,Mil Reais,40136,Banana (cacho),66.0,0
N6,Município,2311207,Potengi - CE,2004,2004,215,Valor da produção,Mil Reais,40136,Banana (cacho),69.0,0
N6,Município,2311207,Potengi - CE,2005,2005,215,Valor da produção,Mil Reais,40136,Banana (cacho),80.0,0
N6,Município,2311207,Potengi - CE,2006,2006,215,Valor da produção,Mil Reais,40136,Banana (cacho),99.0,0
N6,Município,2311207,Potengi - CE,2007,2007,215,Valor da produção,Mil Reais,40136,Banana (cacho),183.0,0
N6,Município,2311207,Potengi - CE,2008,2008,215,Valor da produção,Mil Reais,40136,Banana (cacho),267.0,0
N6,Município,2311207,Potengi - CE,2009,2009,215,Valor da produção,Mil Reais,40136,Banana (cacho),259.0,0
N6,Município,2311207,Potengi - CE,2010,2010,215,Valor da produção,Mil Reais,40136,Banana (cacho),273.0,0
N6,Município,2311207,Potengi - CE,2011,2011,215,Valor da produção,Mil Reais,40136,Banana (cacho),275.0,0
N6,Município,2311207,Potengi - CE,2012,2012,215,Valor da produção,Mil Reais,40136,Banana (cacho),161.0,0
N6,Município,2311207,Potengi - CE,2013,2013,215,Valor da produção,Mil Reais,40136,Banana (cacho),174.0,0
N6,Município,2311207,Potengi - CE,2014,2014,215,Valor da produção,Mil Reais,40136,Banana (cacho),275.0,0
N6,Município,2311207,Potengi - CE,2015,2015,215,Valor da produção,Mil Reais,40136,Banana (cacho),28.0,0
N6,Município,2311207,Potengi - CE,2016,2016,215,Valor da produção,Mil Reais,40136,Banana (cacho),7.0,0
N6,Município,2311207,Potengi - CE,2017,2017,215,Valor da produção,Mil Reais,40136,Banana (cacho),28.0,0
N6,Município,2311207,Potengi - CE,2018,2018,215,Valor da produção,Mil Reais,40136,Banana (cacho),24.0,0
N6,Município,2311207,Potengi - CE,2019,2019,215,Valor da produção,Mil Reais,40136,Banana (cacho),25.0,0
N6,Município,2311207,Potengi - CE,2020,2020,215,Valor da produção,Mil Reais,40136,Banana (cacho),20.0,0
N6,Município,2311207,Potengi - CE,2021,2021,215,Valor da produção,Mil Reais,40136,Banana (cacho),26.0,0
N6,Município,2311207,Potengi - CE,2022,2022,215,Valor da produção,Mil Reais,40136,Banana (cacho),31.0,0
N6,Município,2311207,Potengi - CE,2023,2023,215,Valor da produção,Mil Reais,40136,Banana (cacho),30.0,0
N6,Município,2311207,Potengi - CE,2024,2024,215,Valor da produção,Mil Reais,40136,Banana (cacho),42.0,0
N6,Município,2311231,Potiretama - CE,2003,2003,215,Valor da produção,Mil Reais,40136,Banana (cacho),0.0,0
N6,Município,2311231,Potiretama - CE,2004,2004,215,Valor da produção,Mil Reais,40136,Banana (cacho),0.0,0
N6,Município,2311231,Potiretama - CE,2005,2005,215,Valor da produção,Mil Reais,40136,Banana (cacho),0.0,0
N6,Município,2311231,Potiretama - CE,2006,2006,215,Valor da produção,Mil Reais,40136,Banana (cacho),0.0,0
N6,Município,2311231,Potiretama - CE,2007,2007,215,Valor da produção,Mil Reais,40136,Banana (cacho),0.0,0
N6,Município,2311231,Potiretama - CE,2008,2008,215,Valor da produção,Mil Reais,40136,Banana (cacho),0.0,0
N6,Município,2311231,Potiretama - CE,2009,2009,215,Valor da produção,Mil Reais,40136,Banana (cacho),0.0,0
N6,Município,2311231,Potiretama - CE,2010,2010,215,Valor da produção,Mil Reais,40136,Banana (cacho),0.0,0
N6,Município,2311231,Potiretama - CE,2011,2011,215,Valor da produção,Mil Reais,40136,Banana (cacho),0.0,0
N6,Município,2311231,Potiretama - CE,2012,2012,215,Valor da produção,Mil Reais,40136,Banana (cacho),0.0,0
N6,Município,2311231,Potiretama - CE,2013,2013,215,Valor da produção,Mil Reais,40136,Banana (cacho),0.0,0
N6,Município,2311231,Potiretama - CE,2014,2014,215,Valor da produção,Mil Reais,40136,Banana (cacho),0.0,0
N6,Município,2311231,Potiretama - CE,2015,2015,215,Valor da produção,Mil Reais,40136,Banana (cacho),0.0,0
N6,Município,2311231,Potiretama - CE,2016,2016,215,Valor da produção,Mil Reais,40136,Banana (cacho),0.0,0
N6,Município,2311231,Potiretama - CE,2017,2017,215,Valor da produção,Mil Reais,40136,Banana (cacho),0.0,0
N6,Município,2311231,Potiretama - CE,2018,2018,215,Valor da produção,Mil Reais,40136,Banana (cacho),0.0,0
N6,Município,2311231,Potiretama - CE,2019,2019,215,Valor da produção,Mil Reais,40136,Banana (cacho),0.0,0
N6,Município,2311231,Potiretama - CE,2020,2020,215,Valor da produção,Mil Reais,40136,Banana (cacho),0.0,0
N6,Município,2311231,Potiretama - CE,2021,2021,215,Valor da produção,Mil Reais,40136,Banana (cacho),0.0,0
N6,Município,2311231,Potiretama - CE,2022,2022,215,Valor da produção,Mil Reais,40136,Banana (cacho),0.0,0
N6,Município,2311231,Potiretama - CE,2023,2023,215,Valor da produção,Mil Reais,40136,Banana (cacho),0.0,0
N6,Município,2311231,Potiretama - CE,2024,2024,215,Valor da produção,Mil Reais,40136,Banana (cacho),0.0,0
N6,Município,2311264,Quiterianópolis - CE,2003,2003,215,Valor da produção,Mil Reais,40136,Banana (cacho),24.0,0
N6,Município,2311264,Quiterianópolis - CE,2004,2004,215,Valor da produção,Mil Reais,40136,Banana (cacho),34.0,0
N6,Município,2311264,Quiterianópolis - CE,2005,2005,215,Valor da produção,Mil Reais,40136,Banana (cacho),33.0,0
N6,Município,2311264,Quiterianópolis - CE,2006,2006,215,Valor da produção,Mil Reais,40136,Banana (cacho),34.0,0
N6,Município,2311264,Quiterianópolis - CE,2007,2007,215,Valor da produção,Mil Reais,40136,Banana (cacho),34.0,0
N6,Município,2311264,Quiterianópolis - CE,2008,2008,215,Valor da produção,Mil Reais,40136,Banana (cacho),38.0,0
N6,Município,2311264,Quiterianópolis - CE,2009,2009,215,Valor da produção,Mil Reais,40136,Banana (cacho),37.0,0
N6,Município,2311264,Quiterianópolis - CE,2010,2010,215,Valor da produção,Mil Reais,40136,Banana (cacho),20.0,0
N6,Município,2311264,Quiterianópolis - CE,2011,2011,215,Valor da produção,Mil Reais,40136,Banana (cacho),45.0,0
N6,Município,2311264,Quiterianópolis - CE,2012,2012,215,Valor da produção,Mil Reais,40136,Banana (cacho),18.0,0
N6,Município,2311264,Quiterianópolis - CE,2013,2013,215,Valor da produção,Mil Reais,40136,Banana (cacho),23.0,0
N6,Município,2311264,Quiterianópolis - CE,2014,2014,215,Valor da produção,Mil Reais,40136,Banana (cacho),26.0,0
N6,Município,2311264,Quiterianópolis - CE,2015,2015,215,Valor da produção,Mil Reais,40136,Banana (cacho),24.0,0
N6,Município,2311264,Quiterianópolis - CE,2016,2016,215,Valor da produção,Mil Reais,40136,Banana (cacho),30.0,0
N6,Município,2311264,Quiterianópolis - CE,2017,2017,215,Valor da produção,Mil Reais,40136,Banana (cacho),67.0,0
N6,Município,2311264,Quiterianópolis - CE,2018,2018,215,Valor da produção,Mil Reais,40136,Banana (cacho),132.0,0
N6,Município,2311264,Quiterianópolis - CE,2019,2019,215,Valor da produção,Mil Reais,40136,Banana (cacho),109.0,0
N6,Município,2311264,Quiterianópolis - CE,2020,2020,215,Valor da produção,Mil Reais,40136,Banana (cacho),165.0,0
N6,Município,2311264,Quiterianópolis - CE,2021,2021,215,Valor da produção,Mil Reais,40136,Banana (cacho),104.0,0
N6,Município,2311264,Quiterianópolis - CE,2022,2022,215,Valor da produção,Mil Reais,40136,Banana (cacho),107.0,0
N6,Município,2311264,Quiterianópolis - CE,2023,2023,215,Valor da produção,Mil Reais,40136,Banana (cacho),125.0,0
N6,Município,2311264,Quiterianópolis - CE,2024,2024,215,Valor da produção,Mil Reais,40136,Banana (cacho),78.0,0
N6,Município,2311306,Quixadá - CE,2003,2003,215,Valor da produção,Mil Reais,40136,Banana (cacho),30.0,0
N6,Município,2311306,Quixadá - CE,2004,2004,215,Valor da produção,Mil Reais,40136,Banana (cacho),30.0,0
N6,Município,2311306,Quixadá - CE,2005,2005,215,Valor da produção,Mil Reais,40136,Banana (cacho),31.0,0
N6,Município,2311306,Quixadá - CE,2006,2006,215,Valor da produção,Mil Reais,40136,Banana (cacho),24.0,0
N6,Município,2311306,Quixadá - CE,2007,2007,215,Valor da produção,Mil Reais,40136,Banana (cacho),20.0,0
N6,Município,2311306,Quixadá - CE,2008,2008,215,Valor da produção,Mil Reais,40136,Banana (cacho),22.0,0
N6,Município,2311306,Quixadá - CE,2009,2009,215,Valor da produção,Mil Reais,40136,Banana (cacho),15.0,0
N6,Município,2311306,Quixadá - CE,2010,2010,215,Valor da produção,Mil Reais,40136,Banana (cacho),18.0,0
N6,Município,2311306,Quixadá - CE,2011,2011,215,Valor da produção,Mil Reais,40136,Banana (cacho),19.0,0
N6,Município,2311306,Quixadá - CE,2012,2012,215,Valor da produção,Mil Reais,40136,Banana (cacho),14.0,0
N6,Município,2311306,Quixadá - CE,2013,2013,215,Valor da produção,Mil Reais,40136,Banana (cacho),12.0,0
N6,Município,2311306,Quixadá - CE,2014,2014,215,Valor da produção,Mil Reais,40136,Banana (cacho),17.0,0
N6,Município,2311306,Quixadá - CE,2015,2015,215,Valor da produção,Mil Reais,40136,Banana (cacho),14.0,0
N6,Município,2311306,Quixadá - CE,2016,2016,215,Valor da produção,Mil Reais,40136,Banana (cacho),25.0,0
N6,Município,2311306,Quixadá - CE,2017,2017,215,Valor da produção,Mil Reais,40136,Banana (cacho),61.0,0
N6,Município,2311306,Quixadá - CE,2018,2018,215,Valor da produção,Mil Reais,40136,Banana (cacho),98.0,0
N6,Município,2311306,Quixadá - CE,2019,2019,215,Valor da produção,Mil Reais,40136,Banana (cacho),106.0,0
N6,Município,2311306,Quixadá - CE,2020,2020,215,Valor da produção,Mil Reais,40136,Banana (cacho),140.0,0
N6,Município,2311306,Quixadá - CE,2021,2021,215,Valor da produção,Mil Reais,40136,Banana (cacho),118.0,0
N6,Município,2311306,Quixadá - CE,2022,2022,215,Valor da produção,Mil Reais,40136,Banana (cacho),108.0,0
N6,Município,2311306,Quixadá - CE,2023,2023,215,Valor da produção,Mil Reais,40136,Banana (cacho),95.0,0
N6,Município,2311306,Quixadá - CE,2024,2024,215,Valor da produção,Mil Reais,40136,Banana (cacho),99.0,0
N6,Município,2311355,Quixelô - CE,2003,2003,215,Valor da produção,Mil Reais,40136,Banana (cacho),153.0,0
N6,Município,2311355,Quixelô - CE,2004,2004,215,Valor da produção,Mil Reais,40136,Banana (cacho),131.0,0
N6,Município,2311355,Quixelô - CE,2005,2005,215,Valor da produção,Mil Reais,40136,Banana (cacho),147.0,0
N6,Município,2311355,Quixelô - CE,2006,2006,215,Valor da produção,Mil Reais,40136,Banana (cacho),130.0,0
N6,Município,2311355,Quixelô - CE,2007,2007,215,Valor da produção,Mil Reais,40136,Banana (cacho),106.0,0
N6,Município,2311355,Quixelô - CE,2008,2008,215,Valor da produção,Mil Reais,40136,Banana (cacho),101.0,0
N6,Município,2311355,Quixelô - CE,2009,2009,215,Valor da produção,Mil Reais,40136,Banana (cacho),95.0,0
N6,Município,2311355,Quixelô - CE,2010,2010,215,Valor da produção,Mil Reais,40136,Banana (cacho),130.0,0
N6,Município,2311355,Quixelô - CE,2011,2011,215,Valor da produção,Mil Reais,40136,Banana (cacho),162.0,0
N6,Município,2311355,Quixelô - CE,2012,2012,215,Valor da produção,Mil Reais,40136,Banana (cacho),106.0,0
N6,Município,2311355,Quixelô - CE,2013,2013,215,Valor da produção,Mil Reais,40136,Banana (cacho),180.0,0
N6,Município,2311355,Quixelô - CE,2014,2014,215,Valor da produção,Mil Reais,40136,Banana (cacho),166.0,0
N6,Município,2311355,Quixelô - CE,2015,2015,215,Valor da produção,Mil Reais,40136,Banana (cacho),111.0,0
N6,Município,2311355,Quixelô - CE,2016,2016,215,Valor da produção,Mil Reais,40136,Banana (cacho),146.0,0
N6,Município,2311355,Quixelô - CE,2017,2017,215,Valor da produção,Mil Reais,40136,Banana (cacho),197.0,0
N6,Município,2311355,Quixelô - CE,2018,2018,215,Valor da produção,Mil Reais,40136,Banana (cacho),160.0,0
N6,Município,2311355,Quixelô - CE,2019,2019,215,Valor da produção,Mil Reais,40136,Banana (cacho),149.0,0
N6,Município,2311355,Quixelô - CE,2020,2020,215,Valor da produção,Mil Reais,40136,Banana (cacho),143.0,0
N6,Município,2311355,Quixelô - CE,2021,2021,215,Valor da produção,Mil Reais,40136,Banana (cacho),146.0,0
N6,Município,2311355,Quixelô - CE,2022,2022,215,Valor da produção,Mil Reais,40136,Banana (cacho),222.0,0
N6,Município,2311355,Quixelô - CE,2023,2023,215,Valor da produção,Mil Reais,40136,Banana (cacho),229.0,0
N6,Município,2311355,Quixelô - CE,2024,2024,215,Valor da produção,Mil Reais,40136,Banana (cacho),270.0,0
N6,Município,2311405,Quixeramobim - CE,2003,2003,215,Valor da produção,Mil Reais,40136,Banana (cacho),79.0,0
N6,Município,2311405,Quixeramobim - CE,2004,2004,215,Valor da produção,Mil Reais,40136,Banana (cacho),80.0,0
N6,Município,2311405,Quixeramobim - CE,2005,2005,215,Valor da produção,Mil Reais,40136,Banana (cacho),81.0,0
N6,Município,2311405,Quixeramobim - CE,2006,2006,215,Valor da produção,Mil Reais,40136,Banana (cacho),78.0,0
N6,Município,2311405,Quixeramobim - CE,2007,2007,215,Valor da produção,Mil Reais,40136,Banana (cacho),71.0,0
N6,Município,2311405,Quixeramobim - CE,2008,2008,215,Valor da produção,Mil Reais,40136,Banana (cacho),73.0,0
N6,Município,2311405,Quixeramobim - CE,2009,2009,215,Valor da produção,Mil Reais,40136,Banana (cacho),80.0,0
N6,Município,2311405,Quixeramobim - CE,2010,2010,215,Valor da produção,Mil Reais,40136,Banana (cacho),113.0,0
N6,Município,2311405,Quixeramobim - CE,2011,2011,215,Valor da produção,Mil Reais,40136,Banana (cacho),118.0,0
N6,Município,2311405,Quixeramobim - CE,2012,2012,215,Valor da produção,Mil Reais,40136,Banana (cacho),99.0,0
N6,Município,2311405,Quixeramobim - CE,2013,2013,215,Valor da produção,Mil Reais,40136,Banana (cacho),83.0,0
N6,Município,2311405,Quixeramobim - CE,2014,2014,215,Valor da produção,Mil Reais,40136,Banana (cacho),53.0,0
N6,Município,2311405,Quixeramobim - CE,2015,2015,215,Valor da produção,Mil Reais,40136,Banana (cacho),0.0,0
N6,Município,2311405,Quixeramobim - CE,2016,2016,215,Valor da produção,Mil Reais,40136,Banana (cacho),0.0,0
N6,Município,2311405,Quixeramobim - CE,2017,2017,215,Valor da produção,Mil Reais,40136,Banana (cacho),0.0,0
N6,Município,2311405,Quixeramobim - CE,2018,2018,215,Valor da produção,Mil Reais,40136,Banana (cacho),52.0,0
N6,Município,2311405,Quixeramobim - CE,2019,2019,215,Valor da produção,Mil Reais,40136,Banana (cacho),340.0,0
N6,Município,2311405,Quixeramobim - CE,2020,2020,215,Valor da produção,Mil Reais,40136,Banana (cacho),333.0,0
N6,Município,2311405,Quixeramobim - CE,2021,2021,215,Valor da produção,Mil Reais,40136,Banana (cacho),603.0,0
N6,Município,2311405,Quixeramobim - CE,2022,2022,215,Valor da produção,Mil Reais,40136,Banana (cacho),732.0,0
N6,Município,2311405,Quixeramobim - CE,2023,2023,215,Valor da produção,Mil Reais,40136,Banana (cacho),749.0,0
N6,Município,2311405,Quixeramobim - CE,2024,2024,215,Valor da produção,Mil Reais,40136,Banana (cacho),701.0,0
N6,Município,2311504,Quixeré - CE,2003,2003,215,Valor da produção,Mil Reais,40136,Banana (cacho),4216.0,0
N6,Município,2311504,Quixeré - CE,2004,2004,215,Valor da produção,Mil Reais,40136,Banana (cacho),4911.0,0
N6,Município,2311504,Quixeré - CE,2005,2005,215,Valor da produção,Mil Reais,40136,Banana (cacho),5129.0,0
N6,Município,2311504,Quixeré - CE,2006,2006,215,Valor da produção,Mil Reais,40136,Banana (cacho),5221.0,0
N6,Município,2311504,Quixeré - CE,2007,2007,215,Valor da produção,Mil Reais,40136,Banana (cacho),6531.0,0
N6,Município,2311504,Quixeré - CE,2008,2008,215,Valor da produção,Mil Reais,40136,Banana (cacho),6656.0,0
N6,Município,2311504,Quixeré - CE,2009,2009,215,Valor da produção,Mil Reais,40136,Banana (cacho),5738.0,0
N6,Município,2311504,Quixeré - CE,2010,2010,215,Valor da produção,Mil Reais,40136,Banana (cacho),8019.0,0
N6,Município,2311504,Quixeré - CE,2011,2011,215,Valor da produção,Mil Reais,40136,Banana (cacho),17807.0,0
N6,Município,2311504,Quixeré - CE,2012,2012,215,Valor da produção,Mil Reais,40136,Banana (cacho),38551.0,0
N6,Município,2311504,Quixeré - CE,2013,2013,215,Valor da produção,Mil Reais,40136,Banana (cacho),92678.0,0
N6,Município,2311504,Quixeré - CE,2014,2014,215,Valor da produção,Mil Reais,40136,Banana (cacho),57063.0,0
N6,Município,2311504,Quixeré - CE,2015,2015,215,Valor da produção,Mil Reais,40136,Banana (cacho),33019.0,0
N6,Município,2311504,Quixeré - CE,2016,2016,215,Valor da produção,Mil Reais,40136,Banana (cacho),29346.0,0
N6,Município,2311504,Quixeré - CE,2017,2017,215,Valor da produção,Mil Reais,40136,Banana (cacho),35539.0,0
N6,Município,2311504,Quixeré - CE,2018,2018,215,Valor da produção,Mil Reais,40136,Banana (cacho),13259.0,0
N6,Município,2311504,Quixeré - CE,2019,2019,215,Valor da produção,Mil Reais,40136,Banana (cacho),11742.0,0
N6,Município,2311504,Quixeré - CE,2020,2020,215,Valor da produção,Mil Reais,40136,Banana (cacho),15621.0,0
N6,Município,2311504,Quixeré - CE,2021,2021,215,Valor da produção,Mil Reais,40136,Banana (cacho),16434.0,0
N6,Município,2311504,Quixeré - CE,2022,2022,215,Valor da produção,Mil Reais,40136,Banana (cacho),26346.0,0
N6,Município,2311504,Quixeré - CE,2023,2023,215,Valor da produção,Mil Reais,40136,Banana (cacho),29649.0,0
N6,Município,2311504,Quixeré - CE,2024,2024,215,Valor da produção,Mil Reais,40136,Banana (cacho),50249.0,0
N6,Município,2311603,Redenção - CE,2003,2003,215,Valor da produção,Mil Reais,40136,Banana (cacho),2909.0,0
N6,Município,2311603,Redenção - CE,2004,2004,215,Valor da produção,Mil Reais,40136,Banana (cacho),4171.0,0
N6,Município,2311603,Redenção - CE,2005,2005,215,Valor da produção,Mil Reais,40136,Banana (cacho),4166.0,0
N6,Município,2311603,Redenção - CE,2006,2006,215,Valor da produção,Mil Reais,40136,Banana (cacho),4514.0,0
N6,Município,2311603,Redenção - CE,2007,2007,215,Valor da produção,Mil Reais,40136,Banana (cacho),4390.0,0
N6,Município,2311603,Redenção - CE,2008,2008,215,Valor da produção,Mil Reais,40136,Banana (cacho),5409.0,0
N6,Município,2311603,Redenção - CE,2009,2009,215,Valor da produção,Mil Reais,40136,Banana (cacho),7966.0,0
N6,Município,2311603,Redenção - CE,2010,2010,215,Valor da produção,Mil Reais,40136,Banana (cacho),10759.0,0
N6,Município,2311603,Redenção - CE,2011,2011,215,Valor da produção,Mil Reais,40136,Banana (cacho),14539.0,0
N6,Município,2311603,Redenção - CE,2012,2012,215,Valor da produção,Mil Reais,40136,Banana (cacho),8660.0,0
N6,Município,2311603,Redenção - CE,2013,2013,215,Valor da produção,Mil Reais,40136,Banana (cacho),9682.0,0
N6,Município,2311603,Redenção - CE,2014,2014,215,Valor da produção,Mil Reais,40136,Banana (cacho),13250.0,0
N6,Município,2311603,Redenção - CE,2015,2015,215,Valor da produção,Mil Reais,40136,Banana (cacho),17735.0,0
N6,Município,2311603,Redenção - CE,2016,2016,215,Valor da produção,Mil Reais,40136,Banana (cacho),8701.0,0
N6,Município,2311603,Redenção - CE,2017,2017,215,Valor da produção,Mil Reais,40136,Banana (cacho),29327.0,0
N6,Município,2311603,Redenção - CE,2018,2018,215,Valor da produção,Mil Reais,40136,Banana (cacho),53600.0,0
N6,Município,2311603,Redenção - CE,2019,2019,215,Valor da produção,Mil Reais,40136,Banana (cacho),19500.0,0
N6,Município,2311603,Redenção - CE,2020,2020,215,Valor da produção,Mil Reais,40136,Banana (cacho),19402.0,0
N6,Município,2311603,Redenção - CE,2021,2021,215,Valor da produção,Mil Reais,40136,Banana (cacho),20619.0,0
N6,Município,2311603,Redenção - CE,2022,2022,215,Valor da produção,Mil Reais,40136,Banana (cacho),21129.0,0
N6,Município,2311603,Redenção - CE,2023,2023,215,Valor da produção,Mil Reais,40136,Banana (cacho),20689.0,0
N6,Município,2311603,Redenção - CE,2024,2024,215,Valor da produção,Mil Reais,40136,Banana (cacho),26134.0,0
N6,Município,2311702,Reriutaba - CE,2003,2003,215,Valor da produção,Mil Reais,40136,Banana (cacho),720.0,0
N6,Município,2311702,Reriutaba - CE,2004,2004,215,Valor da produção,Mil Reais,40136,Banana (cacho),802.0,0
N6,Município,2311702,Reriutaba - CE,2005,2005,215,Valor da produção,Mil Reais,40136,Banana (cacho),690.0,0
N6,Município,2311702,Reriutaba - CE,2006,2006,215,Valor da produção,Mil Reais,40136,Banana (cacho),988.0,0
N6,Município,2311702,Reriutaba - CE,2007,2007,215,Valor da produção,Mil Reais,40136,Banana (cacho),1112.0,0
N6,Município,2311702,Reriutaba - CE,2008,2008,215,Valor da produção,Mil Reais,40136,Banana (cacho),1580.0,0
N6,Município,2311702,Reriutaba - CE,2009,2009,215,Valor da produção,Mil Reais,40136,Banana (cacho),1480.0,0
N6,Município,2311702,Reriutaba - CE,2010,2010,215,Valor da produção,Mil Reais,40136,Banana (cacho),1290.0,0
N6,Município,2311702,Reriutaba - CE,2011,2011,215,Valor da produção,Mil Reais,40136,Banana (cacho),2215.0,0
N6,Município,2311702,Reriutaba - CE,2012,2012,215,Valor da produção,Mil Reais,40136,Banana (cacho),2109.0,0
N6,Município,2311702,Reriutaba - CE,2013,2013,215,Valor da produção,Mil Reais,40136,Banana (cacho),2403.0,0
N6,Município,2311702,Reriutaba - CE,2014,2014,215,Valor da produção,Mil Reais,40136,Banana (cacho),2888.0,0
N6,Município,2311702,Reriutaba - CE,2015,2015,215,Valor da produção,Mil Reais,40136,Banana (cacho),2970.0,0
N6,Município,2311702,Reriutaba - CE,2016,2016,215,Valor da produção,Mil Reais,40136,Banana (cacho),1693.0,0
